Population Size, Generation Count, Repetition, Best Fitness, Median Fitness
100, 0, 5, 720778, 767752
100, 10, 5, 687660, 695850
100, 20, 5, 656777, 676074
100, 30, 5, 640583, 647779
100, 40, 5, 619985, 628672
100, 50, 5, 597650, 608199
100, 60, 5, 581265, 590648
100, 70, 5, 568873, 576258
100, 80, 5, 558040, 565071
100, 90, 5, 545655, 554156
100, 100, 5, 534945, 541343
100, 110, 5, 524549, 529408
100, 120, 5, 514370, 519125
100, 130, 5, 504030, 509528
100, 140, 5, 496292, 501132
100, 150, 5, 487721, 493426
100, 160, 5, 479570, 484750
100, 170, 5, 473108, 477483
100, 180, 5, 467618, 470987
100, 190, 5, 461038, 465496
100, 200, 5, 450310, 455370
100, 210, 5, 443459, 446910
100, 220, 5, 437111, 441548
100, 230, 5, 431846, 436255
100, 240, 5, 424406, 429738
100, 250, 5, 419279, 422778
100, 260, 5, 414090, 418013
100, 270, 5, 408916, 411902
100, 280, 5, 404066, 407708
100, 290, 5, 400842, 403775
100, 300, 5, 396028, 398701
100, 310, 5, 390156, 395987
100, 320, 5, 386468, 389905
100, 330, 5, 381151, 384098
100, 340, 5, 377488, 381570
100, 350, 5, 374315, 376913
100, 360, 5, 369686, 374399
100, 370, 5, 366484, 370947
100, 380, 5, 363301, 366369
100, 390, 5, 360956, 363301
100, 400, 5, 358742, 361674
100, 410, 5, 355364, 358739
100, 420, 5, 352437, 356824
100, 430, 5, 350273, 353722
100, 440, 5, 345515, 348977
100, 450, 5, 341957, 346184
100, 460, 5, 338696, 341098
100, 470, 5, 336812, 339317
100, 480, 5, 332543, 336707
100, 490, 5, 329187, 332582
100, 500, 5, 325929, 329525
100, 510, 5, 322407, 327206
100, 520, 5, 319011, 323527
100, 530, 5, 315664, 319630
100, 540, 5, 314201, 317371
100, 550, 5, 311398, 315353
100, 560, 5, 308394, 312526
100, 570, 5, 304605, 307811
100, 580, 5, 302020, 304375
100, 590, 5, 300920, 303417
100, 600, 5, 298057, 302880
100, 610, 5, 296186, 300505
100, 620, 5, 294457, 298455
100, 630, 5, 293156, 297701
100, 640, 5, 291637, 295067
100, 650, 5, 289976, 293478
100, 660, 5, 287271, 290657
100, 670, 5, 286246, 289149
100, 680, 5, 283367, 286380
100, 690, 5, 282487, 284993
100, 700, 5, 279743, 283107
100, 710, 5, 277933, 280648
100, 720, 5, 276427, 279646
100, 730, 5, 273187, 276588
100, 740, 5, 270937, 273197
100, 750, 5, 266543, 272790
100, 760, 5, 266036, 269250
100, 770, 5, 263867, 268330
100, 780, 5, 261900, 265139
100, 790, 5, 260853, 263050
100, 800, 5, 257984, 261339
100, 810, 5, 256557, 259045
100, 820, 5, 255705, 257752
100, 830, 5, 254550, 259168
100, 840, 5, 253189, 256590
100, 850, 5, 249806, 253829
100, 860, 5, 248804, 251567
100, 870, 5, 247343, 250837
100, 880, 5, 245947, 248700
100, 890, 5, 245052, 248082
100, 900, 5, 243788, 246617
100, 910, 5, 242111, 245226
100, 920, 5, 240503, 243330
100, 930, 5, 239635, 242161
100, 940, 5, 237800, 241026
100, 950, 5, 235122, 239522
100, 960, 5, 233894, 236541
100, 970, 5, 232591, 235535
100, 980, 5, 230138, 234059
100, 990, 5, 229337, 231993
100, 1000, 5, 227786, 231702
100, 1010, 5, 226651, 228347
100, 1020, 5, 225533, 227928
100, 1030, 5, 224101, 226740
100, 1040, 5, 222723, 224644
100, 1050, 5, 221359, 223671
100, 1060, 5, 220150, 222794
100, 1070, 5, 219216, 222731
100, 1080, 5, 217722, 221187
100, 1090, 5, 216664, 219700
100, 1100, 5, 215358, 219142
100, 1110, 5, 213652, 217168
100, 1120, 5, 213202, 215397
100, 1130, 5, 212495, 214820
100, 1140, 5, 211513, 214066
100, 1150, 5, 209866, 214080
100, 1160, 5, 209478, 212337
100, 1170, 5, 208836, 211070
100, 1180, 5, 208424, 211231
100, 1190, 5, 206404, 209405
100, 1200, 5, 205452, 208960
100, 1210, 5, 204704, 207639
100, 1220, 5, 203895, 206116
100, 1230, 5, 203352, 205638
100, 1240, 5, 200961, 205954
100, 1250, 5, 200272, 203057
100, 1260, 5, 199279, 202763
100, 1270, 5, 198956, 201127
100, 1280, 5, 198062, 200438
100, 1290, 5, 197405, 199644
100, 1300, 5, 197102, 199641
100, 1310, 5, 195598, 197971
100, 1320, 5, 194895, 197199
100, 1330, 5, 193327, 198246
100, 1340, 5, 192576, 195527
100, 1350, 5, 191882, 194361
100, 1360, 5, 191454, 193551
100, 1370, 5, 190453, 193890
100, 1380, 5, 189007, 193320
100, 1390, 5, 188813, 191396
100, 1400, 5, 187964, 190570
100, 1410, 5, 186441, 189546
100, 1420, 5, 186008, 188567
100, 1430, 5, 185461, 189277
100, 1440, 5, 184718, 187065
100, 1450, 5, 183674, 186780
100, 1460, 5, 182750, 185621
100, 1470, 5, 182441, 185606
100, 1480, 5, 181545, 184106
100, 1490, 5, 181110, 182757
100, 1500, 5, 179945, 182880
100, 1510, 5, 179146, 182401
100, 1520, 5, 177889, 180432
100, 1530, 5, 176775, 179116
100, 1540, 5, 176421, 178895
100, 1550, 5, 175353, 177898
100, 1560, 5, 174668, 178129
100, 1570, 5, 173837, 177140
100, 1580, 5, 173246, 177754
100, 1590, 5, 172884, 175669
100, 1600, 5, 172167, 175265
100, 1610, 5, 171651, 174030
100, 1620, 5, 171073, 173772
100, 1630, 5, 169748, 173766
100, 1640, 5, 169067, 171466
100, 1650, 5, 168911, 171271
100, 1660, 5, 168364, 170785
100, 1670, 5, 167387, 170560
100, 1680, 5, 166890, 170009
100, 1690, 5, 166614, 169361
100, 1700, 5, 166255, 168464
100, 1710, 5, 165590, 168785
100, 1720, 5, 164355, 167645
100, 1730, 5, 163353, 166406
100, 1740, 5, 163298, 166249
100, 1750, 5, 162881, 166237
100, 1760, 5, 162370, 164784
100, 1770, 5, 161758, 164596
100, 1780, 5, 161203, 164062
100, 1790, 5, 160007, 162663
100, 1800, 5, 159001, 162464
100, 1810, 5, 158540, 161712
100, 1820, 5, 157966, 160999
100, 1830, 5, 157919, 161132
100, 1840, 5, 157376, 160033
100, 1850, 5, 155950, 157966
100, 1860, 5, 155287, 158202
100, 1870, 5, 154839, 158400
100, 1880, 5, 152872, 155803
