Population Size, Generation Count, Repetition, Best Fitness, Median Fitness
20, 0, 4, 745340, 768772
20, 10, 4, 713457, 726389
20, 20, 4, 692994, 698053
20, 30, 4, 671318, 675862
20, 40, 4, 660136, 666299
20, 50, 4, 645727, 650884
20, 60, 4, 635294, 639480
20, 70, 4, 623591, 628270
20, 80, 4, 613301, 618828
20, 90, 4, 605891, 609859
20, 100, 4, 599727, 601766
20, 110, 4, 589881, 593027
20, 120, 4, 580153, 587008
20, 130, 4, 571106, 576198
20, 140, 4, 563503, 566731
20, 150, 4, 556614, 561869
20, 160, 4, 551596, 554850
20, 170, 4, 540573, 546059
20, 180, 4, 531128, 537109
20, 190, 4, 525407, 530699
20, 200, 4, 519025, 520924
20, 210, 4, 514015, 517741
20, 220, 4, 509543, 511057
20, 230, 4, 505010, 507755
20, 240, 4, 498588, 504023
20, 250, 4, 495093, 498641
20, 260, 4, 488973, 491040
20, 270, 4, 484468, 486105
20, 280, 4, 474406, 481636
20, 290, 4, 467542, 472860
20, 300, 4, 464539, 467165
20, 310, 4, 455796, 460185
20, 320, 4, 449271, 451870
20, 330, 4, 442589, 444959
20, 340, 4, 437044, 443155
20, 350, 4, 432815, 433869
20, 360, 4, 428323, 432406
20, 370, 4, 423217, 427303
20, 380, 4, 417722, 420695
20, 390, 4, 415258, 418405
20, 400, 4, 409653, 413782
20, 410, 4, 408152, 413309
20, 420, 4, 401970, 408451
20, 430, 4, 399529, 401211
20, 440, 4, 395220, 401755
20, 450, 4, 392705, 396667
20, 460, 4, 388994, 392514
20, 470, 4, 385348, 387029
20, 480, 4, 383505, 385789
20, 490, 4, 381164, 384764
20, 500, 4, 379790, 382139
20, 510, 4, 375797, 380938
20, 520, 4, 372833, 376400
20, 530, 4, 368942, 372297
20, 540, 4, 364803, 368438
20, 550, 4, 363641, 365397
20, 560, 4, 361294, 363871
20, 570, 4, 358604, 360764
20, 580, 4, 355226, 357040
20, 590, 4, 352919, 357722
20, 600, 4, 351431, 354041
20, 610, 4, 347158, 352225
20, 620, 4, 346210, 348190
20, 630, 4, 345702, 347049
20, 640, 4, 343128, 345489
20, 650, 4, 339585, 341244
20, 660, 4, 338376, 340277
20, 670, 4, 336906, 338435
20, 680, 4, 335330, 338754
20, 690, 4, 332559, 335270
20, 700, 4, 331035, 333966
20, 710, 4, 328946, 331809
20, 720, 4, 325286, 326631
20, 730, 4, 323801, 324818
20, 740, 4, 321160, 322454
20, 750, 4, 319450, 321088
20, 760, 4, 316883, 319648
20, 770, 4, 315851, 318091
20, 780, 4, 313503, 318139
20, 790, 4, 312807, 313562
20, 800, 4, 311939, 313064
20, 810, 4, 310674, 311502
20, 820, 4, 307760, 312992
