Population Size, Generation Count, Repetition, Best Fitness, Median Fitness
20, 0, 18, 736178, 770598
20, 10, 18, 714953, 722364
20, 20, 18, 695263, 699744
20, 30, 18, 678476, 683680
20, 40, 18, 664824, 667807
20, 50, 18, 650022, 652425
20, 60, 18, 637347, 643506
20, 70, 18, 619214, 624521
20, 80, 18, 611438, 613505
20, 90, 18, 597309, 601677
20, 100, 18, 585002, 590062
20, 110, 18, 578510, 581046
20, 120, 18, 566121, 572133
20, 130, 18, 556946, 561627
20, 140, 18, 543278, 546940
20, 150, 18, 532483, 537399
20, 160, 18, 526306, 531476
20, 170, 18, 520413, 522786
20, 180, 18, 510062, 513209
20, 190, 18, 505536, 508636
20, 200, 18, 499429, 503443
20, 210, 18, 494853, 498106
20, 220, 18, 489161, 492932
20, 230, 18, 481734, 484546
20, 240, 18, 474627, 481649
20, 250, 18, 471925, 472771
20, 260, 18, 466170, 468419
20, 270, 18, 459440, 462390
20, 280, 18, 455168, 457938
20, 290, 18, 450809, 453594
20, 300, 18, 446625, 451900
20, 310, 18, 444378, 450705
20, 320, 18, 442492, 446573
20, 330, 18, 434351, 437681
20, 340, 18, 430504, 432472
20, 350, 18, 428050, 429516
20, 360, 18, 424726, 428680
20, 370, 18, 419647, 421956
20, 380, 18, 416295, 418685
20, 390, 18, 414302, 416190
20, 400, 18, 410990, 412991
20, 410, 18, 408562, 411178
20, 420, 18, 403763, 407769
20, 430, 18, 402248, 403685
20, 440, 18, 399144, 403348
20, 450, 18, 395165, 396585
20, 460, 18, 390564, 393519
20, 470, 18, 386314, 388671
20, 480, 18, 383136, 385349
20, 490, 18, 380315, 381892
20, 500, 18, 378738, 382803
20, 510, 18, 375701, 377981
20, 520, 18, 373213, 376017
20, 530, 18, 368981, 371366
20, 540, 18, 368305, 372504
20, 550, 18, 367004, 371399
20, 560, 18, 364480, 365982
20, 570, 18, 361372, 364041
20, 580, 18, 359166, 361972
20, 590, 18, 357760, 360755
20, 600, 18, 353962, 355920
20, 610, 18, 350271, 352573
20, 620, 18, 346149, 348667
20, 630, 18, 344567, 347581
20, 640, 18, 342518, 344694
20, 650, 18, 342218, 344716
20, 660, 18, 340977, 343835
20, 670, 18, 339184, 343074
20, 680, 18, 338184, 342316
20, 690, 18, 337179, 338752
20, 700, 18, 334387, 336561
20, 710, 18, 332749, 338142
20, 720, 18, 331044, 333774
20, 730, 18, 330024, 332550
20, 740, 18, 326275, 331714
20, 750, 18, 324090, 328181
20, 760, 18, 322676, 327479
20, 770, 18, 320376, 324633
20, 780, 18, 317969, 322921
20, 790, 18, 316697, 318778
20, 800, 18, 314612, 316518
20, 810, 18, 314438, 318128
20, 820, 18, 313399, 315156
20, 830, 18, 312568, 314063
20, 840, 18, 309153, 313142
20, 850, 18, 306688, 309115
20, 860, 18, 305276, 308952
20, 870, 18, 302939, 304165
20, 880, 18, 302803, 305387
20, 890, 18, 301666, 304228
20, 900, 18, 300630, 302855
20, 910, 18, 299539, 302249
20, 920, 18, 296658, 298555
20, 930, 18, 294657, 302651
20, 940, 18, 293789, 297233
20, 950, 18, 292720, 294521
20, 960, 18, 290875, 293799
20, 970, 18, 289919, 292210
20, 980, 18, 288082, 292096
20, 990, 18, 286259, 289949
20, 1000, 18, 285025, 287211
20, 1010, 18, 283708, 285884
20, 1020, 18, 282433, 286654
20, 1030, 18, 281784, 283748
20, 1040, 18, 280340, 282787
20, 1050, 18, 279395, 280340
20, 1060, 18, 279173, 279815
20, 1070, 18, 278026, 279011
20, 1080, 18, 277336, 278012
20, 1090, 18, 276003, 277708
20, 1100, 18, 274991, 276883
20, 1110, 18, 273672, 275882
20, 1120, 18, 270652, 273048
20, 1130, 18, 267437, 271498
20, 1140, 18, 267437, 270136
20, 1150, 18, 267132, 268382
20, 1160, 18, 265626, 266643
20, 1170, 18, 264616, 266821
20, 1180, 18, 262962, 265783
20, 1190, 18, 262351, 263705
20, 1200, 18, 261390, 262992
20, 1210, 18, 260617, 265693
20, 1220, 18, 259888, 261843
20, 1230, 18, 259528, 262233
20, 1240, 18, 259528, 260909
20, 1250, 18, 259072, 261703
20, 1260, 18, 257447, 260367
20, 1270, 18, 256744, 258799
20, 1280, 18, 255650, 257028
20, 1290, 18, 254294, 258603
20, 1300, 18, 253612, 255326
20, 1310, 18, 253019, 255710
20, 1320, 18, 252770, 258449
20, 1330, 18, 252564, 255134
20, 1340, 18, 251281, 253488
20, 1350, 18, 251149, 253467
20, 1360, 18, 250347, 252859
20, 1370, 18, 249824, 251842
20, 1380, 18, 248940, 252893
20, 1390, 18, 248344, 250470
20, 1400, 18, 248080, 254650
20, 1410, 18, 246947, 249662
20, 1420, 18, 245268, 247999
20, 1430, 18, 244960, 246003
20, 1440, 18, 244355, 247853
20, 1450, 18, 244228, 245260
20, 1460, 18, 243841, 247027
20, 1470, 18, 242960, 244564
20, 1480, 18, 241661, 244780
20, 1490, 18, 240240, 242732
20, 1500, 18, 238816, 241452
20, 1510, 18, 238700, 239883
20, 1520, 18, 238669, 238700
20, 1530, 18, 238011, 239584
20, 1540, 18, 237781, 240259
20, 1550, 18, 237278, 239507
20, 1560, 18, 236293, 237788
20, 1570, 18, 235922, 236293
20, 1580, 18, 234747, 237671
20, 1590, 18, 233710, 236705
20, 1600, 18, 233311, 233439
20, 1610, 18, 231183, 234916
20, 1620, 18, 230812, 232202
20, 1630, 18, 230354, 231153
20, 1640, 18, 229984, 231951
20, 1650, 18, 229303, 230311
20, 1660, 18, 228293, 231348
20, 1670, 18, 228166, 231046
20, 1680, 18, 227345, 231229
20, 1690, 18, 227345, 229270
20, 1700, 18, 225508, 228456
20, 1710, 18, 225345, 229746
20, 1720, 18, 224826, 225990
20, 1730, 18, 224687, 224727
20, 1740, 18, 223739, 224222
20, 1750, 18, 223345, 226146
20, 1760, 18, 222874, 225803
20, 1770, 18, 221580, 224448
20, 1780, 18, 220286, 223116
20, 1790, 18, 219848, 221692
20, 1800, 18, 218910, 222360
20, 1810, 18, 218079, 221569
20, 1820, 18, 217410, 219531
20, 1830, 18, 217386, 220707
20, 1840, 18, 215776, 219720
20, 1850, 18, 214132, 217841
20, 1860, 18, 213158, 216791
20, 1870, 18, 212288, 213138
20, 1880, 18, 211529, 216410
20, 1890, 18, 211068, 211068
20, 1900, 18, 210802, 215853
20, 1910, 18, 210182, 212349
20, 1920, 18, 209871, 212241
20, 1930, 18, 209016, 213012
20, 1940, 18, 208332, 209625
20, 1950, 18, 207624, 209988
20, 1960, 18, 206807, 211033
20, 1970, 18, 205167, 209828
20, 1980, 18, 204865, 208032
20, 1990, 18, 204235, 204865
20, 2000, 18, 203739, 206790
20, 2010, 18, 203685, 205806
20, 2020, 18, 203685, 206180
20, 2030, 18, 203101, 205011
20, 2040, 18, 202191, 205521
20, 2050, 18, 201781, 203456
20, 2060, 18, 201349, 203871
20, 2070, 18, 201349, 202325
20, 2080, 18, 200326, 201272
