Population Size, Generation Count, Repetition, Best Fitness, Median Fitness
50, 0, 18, 738272, 771004
50, 10, 18, 711339, 720058
50, 20, 18, 685408, 692439
50, 30, 18, 661781, 666949
50, 40, 18, 645097, 651279
50, 50, 18, 627512, 632596
50, 60, 18, 614038, 619263
50, 70, 18, 600657, 606286
50, 80, 18, 586003, 592353
50, 90, 18, 573930, 577457
50, 100, 18, 565880, 567852
50, 110, 18, 555061, 560462
50, 120, 18, 547886, 551515
50, 130, 18, 537354, 542457
50, 140, 18, 529683, 533021
50, 150, 18, 517453, 522778
50, 160, 18, 508083, 511517
50, 170, 18, 497906, 501545
50, 180, 18, 494069, 496990
50, 190, 18, 486133, 491681
50, 200, 18, 479147, 483068
50, 210, 18, 472184, 477688
50, 220, 18, 466263, 469894
50, 230, 18, 459674, 463143
50, 240, 18, 451861, 455755
50, 250, 18, 447102, 450947
50, 260, 18, 442413, 444456
50, 270, 18, 438673, 440936
50, 280, 18, 428501, 434236
50, 290, 18, 425400, 427499
50, 300, 18, 420477, 422615
50, 310, 18, 416535, 419156
50, 320, 18, 411225, 416100
50, 330, 18, 408132, 410282
50, 340, 18, 403882, 405927
50, 350, 18, 399782, 405071
50, 360, 18, 396453, 399517
50, 370, 18, 390232, 393271
50, 380, 18, 386958, 390876
50, 390, 18, 382731, 385552
50, 400, 18, 378581, 381543
50, 410, 18, 374369, 378473
50, 420, 18, 372212, 376717
50, 430, 18, 369149, 371080
50, 440, 18, 365333, 367813
50, 450, 18, 362723, 365860
50, 460, 18, 360064, 364026
50, 470, 18, 357061, 359104
50, 480, 18, 350414, 353605
50, 490, 18, 347357, 349917
50, 500, 18, 341926, 345221
50, 510, 18, 339533, 342030
50, 520, 18, 335986, 339209
50, 530, 18, 330809, 334732
50, 540, 18, 327989, 331027
50, 550, 18, 325372, 327457
50, 560, 18, 322389, 326363
50, 570, 18, 320560, 324412
50, 580, 18, 318996, 320542
50, 590, 18, 317127, 319847
50, 600, 18, 314861, 318088
50, 610, 18, 312680, 315843
50, 620, 18, 310745, 314072
50, 630, 18, 308162, 311353
50, 640, 18, 306591, 308396
50, 650, 18, 304132, 307595
50, 660, 18, 301539, 303639
50, 670, 18, 299979, 303555
50, 680, 18, 298319, 300995
50, 690, 18, 295555, 299569
50, 700, 18, 294010, 298104
50, 710, 18, 293314, 294941
50, 720, 18, 291767, 294691
50, 730, 18, 290889, 293261
50, 740, 18, 287866, 291534
50, 750, 18, 286595, 287956
50, 760, 18, 285330, 288206
50, 770, 18, 281384, 284668
50, 780, 18, 279927, 284137
50, 790, 18, 278392, 280374
50, 800, 18, 277501, 279844
50, 810, 18, 275268, 279406
50, 820, 18, 274024, 275939
50, 830, 18, 271709, 276070
50, 840, 18, 270823, 273114
50, 850, 18, 268629, 270363
50, 860, 18, 267712, 270531
50, 870, 18, 266282, 269828
50, 880, 18, 264871, 267431
50, 890, 18, 263045, 265816
50, 900, 18, 262065, 264817
50, 910, 18, 258135, 262934
50, 920, 18, 256578, 259898
50, 930, 18, 255392, 257772
50, 940, 18, 253718, 255420
50, 950, 18, 252575, 255059
50, 960, 18, 250762, 253327
50, 970, 18, 250174, 253054
50, 980, 18, 248808, 252471
50, 990, 18, 248363, 250409
50, 1000, 18, 246708, 249844
50, 1010, 18, 245624, 247998
50, 1020, 18, 245066, 249346
50, 1030, 18, 244299, 246525
50, 1040, 18, 243257, 245767
50, 1050, 18, 240722, 242880
50, 1060, 18, 240241, 242593
50, 1070, 18, 239326, 243460
50, 1080, 18, 238417, 241949
50, 1090, 18, 237383, 240752
50, 1100, 18, 235884, 240162
50, 1110, 18, 234329, 237345
50, 1120, 18, 233803, 236369
50, 1130, 18, 232668, 234159
50, 1140, 18, 230548, 233424
50, 1150, 18, 228870, 231855
50, 1160, 18, 227266, 230808
50, 1170, 18, 226486, 228626
50, 1180, 18, 225633, 227597
50, 1190, 18, 225037, 226438
50, 1200, 18, 223921, 227252
50, 1210, 18, 222403, 224932
50, 1220, 18, 220681, 223863
50, 1230, 18, 219524, 223039
50, 1240, 18, 218674, 222066
50, 1250, 18, 217802, 220512
50, 1260, 18, 215703, 217736
50, 1270, 18, 214671, 216586
50, 1280, 18, 213181, 215840
50, 1290, 18, 211991, 214059
50, 1300, 18, 210999, 216612
50, 1310, 18, 210106, 213467
50, 1320, 18, 209030, 211604
50, 1330, 18, 208885, 212345
50, 1340, 18, 208263, 210734
50, 1350, 18, 207703, 208951
50, 1360, 18, 207152, 209427
50, 1370, 18, 205821, 209543
