Population Size, Generation Count, Repetition, Best Fitness, Median Fitness
20, 0, 17, 749096, 783114
20, 10, 17, 702296, 705977
20, 20, 17, 688356, 691223
20, 30, 17, 668453, 677503
20, 40, 17, 658038, 661796
20, 50, 17, 647043, 651964
20, 60, 17, 633093, 638179
20, 70, 17, 616287, 623332
20, 80, 17, 607164, 610442
20, 90, 17, 596808, 599620
20, 100, 17, 585350, 587610
20, 110, 17, 577282, 579862
20, 120, 17, 563342, 566116
20, 130, 17, 552559, 557678
20, 140, 17, 544642, 548268
20, 150, 17, 536273, 539530
20, 160, 17, 527124, 531291
20, 170, 17, 519622, 522182
20, 180, 17, 512228, 516854
20, 190, 17, 505251, 508606
20, 200, 17, 497385, 501503
20, 210, 17, 493850, 499260
20, 220, 17, 487925, 492574
20, 230, 17, 482464, 487605
20, 240, 17, 477985, 479400
20, 250, 17, 470362, 474379
20, 260, 17, 465768, 470252
20, 270, 17, 461402, 465370
20, 280, 17, 455769, 458272
20, 290, 17, 452635, 454405
20, 300, 17, 449320, 451059
20, 310, 17, 443231, 447268
20, 320, 17, 438740, 443125
20, 330, 17, 433428, 437140
20, 340, 17, 431943, 435072
20, 350, 17, 427920, 431958
20, 360, 17, 421342, 424004
20, 370, 17, 417797, 421769
20, 380, 17, 414582, 416875
20, 390, 17, 409861, 411846
20, 400, 17, 405905, 408191
20, 410, 17, 401092, 404681
20, 420, 17, 397928, 400875
20, 430, 17, 393831, 395983
20, 440, 17, 390674, 393715
20, 450, 17, 386238, 389381
20, 460, 17, 378731, 382414
20, 470, 17, 376989, 379808
20, 480, 17, 374390, 376632
20, 490, 17, 369494, 372215
20, 500, 17, 367280, 370564
20, 510, 17, 365370, 368685
20, 520, 17, 362439, 366839
20, 530, 17, 359497, 362439
20, 540, 17, 357386, 362513
20, 550, 17, 352569, 355361
20, 560, 17, 350119, 353773
20, 570, 17, 346468, 349086
20, 580, 17, 343894, 345245
20, 590, 17, 340577, 341357
20, 600, 17, 338640, 340989
20, 610, 17, 337114, 340037
20, 620, 17, 335039, 337285
20, 630, 17, 330908, 334120
20, 640, 17, 329617, 330565
20, 650, 17, 328529, 330803
20, 660, 17, 327113, 328810
20, 670, 17, 326133, 329212
20, 680, 17, 323328, 327418
20, 690, 17, 322803, 324386
20, 700, 17, 321223, 322834
20, 710, 17, 320064, 323412
20, 720, 17, 318860, 320207
20, 730, 17, 317301, 321091
20, 740, 17, 316671, 318074
20, 750, 17, 313939, 316314
20, 760, 17, 310268, 312280
20, 770, 17, 308295, 311283
20, 780, 17, 306589, 308163
20, 790, 17, 306181, 309652
20, 800, 17, 304899, 308370
20, 810, 17, 303727, 306161
20, 820, 17, 302385, 304778
20, 830, 17, 302356, 303418
20, 840, 17, 300670, 303426
20, 850, 17, 297798, 301232
20, 860, 17, 296790, 298642
20, 870, 17, 295731, 298132
20, 880, 17, 293915, 296886
20, 890, 17, 292550, 294081
20, 900, 17, 291150, 292492
20, 910, 17, 289894, 293115
20, 920, 17, 289576, 293386
20, 930, 17, 287116, 289395
20, 940, 17, 286009, 288506
20, 950, 17, 284882, 291498
20, 960, 17, 283815, 284451
20, 970, 17, 281483, 285663
20, 980, 17, 280883, 284957
