Population Size, Generation Count, Repetition, Best Fitness, Median Fitness
100, 0, 14, 731856, 770798
100, 10, 14, 700386, 705546
100, 20, 14, 668674, 683773
100, 30, 14, 648060, 658020
100, 40, 14, 630598, 638297
100, 50, 14, 613094, 620982
100, 60, 14, 602993, 607576
100, 70, 14, 591632, 597885
100, 80, 14, 578119, 584258
100, 90, 14, 560635, 567020
100, 100, 14, 552237, 556859
100, 110, 14, 538818, 543853
100, 120, 14, 526939, 535011
100, 130, 14, 523285, 525329
100, 140, 14, 508213, 514946
100, 150, 14, 501007, 505435
100, 160, 14, 490557, 495908
100, 170, 14, 484613, 488927
100, 180, 14, 472833, 482281
100, 190, 14, 464393, 468409
100, 200, 14, 457891, 461881
100, 210, 14, 451543, 455693
100, 220, 14, 444027, 449768
100, 230, 14, 439959, 444106
100, 240, 14, 432009, 439016
100, 250, 14, 426286, 430133
100, 260, 14, 420825, 425879
100, 270, 14, 415408, 418299
100, 280, 14, 408242, 413886
100, 290, 14, 403809, 408225
100, 300, 14, 399338, 403064
100, 310, 14, 395772, 398614
100, 320, 14, 391411, 395051
100, 330, 14, 386883, 391490
100, 340, 14, 384425, 388241
100, 350, 14, 380526, 385857
100, 360, 14, 379021, 382336
100, 370, 14, 375869, 378227
100, 380, 14, 372966, 375920
100, 390, 14, 367753, 373487
100, 400, 14, 361851, 366459
100, 410, 14, 357417, 362304
100, 420, 14, 351142, 356505
100, 430, 14, 348468, 351107
100, 440, 14, 345043, 347818
100, 450, 14, 341733, 344954
100, 460, 14, 337829, 341936
100, 470, 14, 335248, 338168
100, 480, 14, 328447, 332515
100, 490, 14, 324476, 327561
100, 500, 14, 322252, 325231
100, 510, 14, 319976, 323322
100, 520, 14, 318751, 321718
100, 530, 14, 316838, 318999
100, 540, 14, 313347, 317058
100, 550, 14, 311500, 315400
100, 560, 14, 309633, 313030
100, 570, 14, 305661, 309544
100, 580, 14, 303821, 306545
100, 590, 14, 302045, 303868
100, 600, 14, 299909, 304114
100, 610, 14, 298210, 301265
100, 620, 14, 295495, 299002
100, 630, 14, 292627, 295516
100, 640, 14, 291040, 294715
100, 650, 14, 289288, 292257
100, 660, 14, 286102, 290716
100, 670, 14, 283674, 288265
100, 680, 14, 281810, 285796
100, 690, 14, 279205, 283507
100, 700, 14, 277255, 281148
100, 710, 14, 274469, 277827
100, 720, 14, 271223, 275827
100, 730, 14, 268864, 273226
100, 740, 14, 266633, 269929
100, 750, 14, 264349, 266721
100, 760, 14, 261054, 264003
100, 770, 14, 260053, 262760
100, 780, 14, 257574, 260726
100, 790, 14, 255637, 258455
100, 800, 14, 253936, 257126
100, 810, 14, 252698, 257758
100, 820, 14, 251643, 253926
100, 830, 14, 249950, 253220
100, 840, 14, 248707, 251950
100, 850, 14, 247203, 250655
100, 860, 14, 245176, 248872
100, 870, 14, 244407, 247862
100, 880, 14, 242030, 245969
100, 890, 14, 240606, 243017
100, 900, 14, 239757, 242469
100, 910, 14, 238587, 240954
100, 920, 14, 238148, 241395
100, 930, 14, 237672, 239911
100, 940, 14, 234649, 239454
100, 950, 14, 233946, 236428
100, 960, 14, 232480, 236026
100, 970, 14, 231780, 235632
100, 980, 14, 230591, 234688
100, 990, 14, 229158, 231746
100, 1000, 14, 227758, 230277
100, 1010, 14, 226047, 228993
100, 1020, 14, 225428, 228102
100, 1030, 14, 224514, 229161
100, 1040, 14, 223060, 226206
100, 1050, 14, 221342, 223266
100, 1060, 14, 219877, 223570
100, 1070, 14, 217715, 221004
100, 1080, 14, 217365, 220067
100, 1090, 14, 215325, 219498
100, 1100, 14, 214297, 217662
100, 1110, 14, 213829, 215973
100, 1120, 14, 212097, 215499
100, 1130, 14, 211371, 214679
100, 1140, 14, 209271, 212586
100, 1150, 14, 208480, 211477
100, 1160, 14, 207807, 210809
100, 1170, 14, 206229, 209999
100, 1180, 14, 205257, 208542
100, 1190, 14, 204534, 206294
100, 1200, 14, 203146, 207065
100, 1210, 14, 202283, 206156
100, 1220, 14, 201292, 204847
100, 1230, 14, 200786, 204248
100, 1240, 14, 199171, 202258
100, 1250, 14, 198663, 201293
100, 1260, 14, 197874, 200718
100, 1270, 14, 196597, 200753
100, 1280, 14, 195975, 198865
100, 1290, 14, 194198, 197133
100, 1300, 14, 193656, 197014
100, 1310, 14, 193398, 195448
100, 1320, 14, 191969, 195067
100, 1330, 14, 191217, 195366
100, 1340, 14, 190139, 193360
100, 1350, 14, 189497, 193372
100, 1360, 14, 188900, 191876
100, 1370, 14, 187711, 190283
100, 1380, 14, 187402, 190776
100, 1390, 14, 186641, 189590
100, 1400, 14, 186121, 188489
100, 1410, 14, 184935, 187791
100, 1420, 14, 184225, 187923
100, 1430, 14, 184033, 186955
100, 1440, 14, 183102, 186474
100, 1450, 14, 182577, 185071
100, 1460, 14, 181998, 185829
100, 1470, 14, 180656, 183778
100, 1480, 14, 179974, 182441
100, 1490, 14, 179314, 181562
100, 1500, 14, 178855, 181986
100, 1510, 14, 177374, 180670
100, 1520, 14, 176925, 179782
100, 1530, 14, 175470, 178118
100, 1540, 14, 174196, 178207
100, 1550, 14, 173381, 176423
100, 1560, 14, 173004, 175424
100, 1570, 14, 172692, 175601
100, 1580, 14, 172019, 174879
100, 1590, 14, 171187, 173417
100, 1600, 14, 170662, 173404
100, 1610, 14, 170003, 172396
100, 1620, 14, 169194, 173060
100, 1630, 14, 167174, 171552
100, 1640, 14, 166957, 169918
