Population Size, Generation Count, Repetition, Best Fitness, Median Fitness
50, 0, 29, 726188, 773056
50, 10, 29, 705976, 712478
50, 20, 29, 681567, 688143
50, 30, 29, 664907, 673566
50, 40, 29, 640075, 650187
50, 50, 29, 623640, 630814
50, 60, 29, 607299, 615180
50, 70, 29, 598392, 603542
50, 80, 29, 588091, 594061
50, 90, 29, 576806, 581130
50, 100, 29, 563399, 570031
50, 110, 29, 552108, 556457
50, 120, 29, 539473, 545341
50, 130, 29, 527739, 533147
50, 140, 29, 521138, 524676
50, 150, 29, 510564, 517347
50, 160, 29, 503925, 507551
50, 170, 29, 496613, 501138
50, 180, 29, 488859, 494817
50, 190, 29, 482698, 486207
50, 200, 29, 478363, 481325
50, 210, 29, 473174, 475961
50, 220, 29, 466999, 471639
50, 230, 29, 457990, 463433
50, 240, 29, 450941, 456427
50, 250, 29, 447755, 450876
50, 260, 29, 441059, 445632
50, 270, 29, 438031, 439485
50, 280, 29, 431968, 438149
50, 290, 29, 428861, 431291
50, 300, 29, 424632, 427521
50, 310, 29, 418563, 422860
50, 320, 29, 413149, 417984
50, 330, 29, 409740, 413012
50, 340, 29, 405263, 408265
50, 350, 29, 400027, 406163
50, 360, 29, 395608, 399478
50, 370, 29, 390391, 394686
50, 380, 29, 384892, 389887
50, 390, 29, 381602, 384689
50, 400, 29, 378493, 381693
50, 410, 29, 375853, 378975
50, 420, 29, 372718, 374009
50, 430, 29, 369327, 372277
50, 440, 29, 366249, 370729
50, 450, 29, 363634, 366225
50, 460, 29, 359549, 365193
50, 470, 29, 355518, 360186
50, 480, 29, 353498, 356124
50, 490, 29, 348506, 352883
50, 500, 29, 345113, 348752
50, 510, 29, 340421, 343380
50, 520, 29, 337574, 339469
50, 530, 29, 335115, 337615
50, 540, 29, 332284, 334793
50, 550, 29, 330639, 333737
50, 560, 29, 328081, 330161
50, 570, 29, 326259, 329739
50, 580, 29, 324329, 326450
50, 590, 29, 322456, 326546
50, 600, 29, 320071, 323661
50, 610, 29, 317354, 322201
50, 620, 29, 315028, 317675
50, 630, 29, 314078, 315843
50, 640, 29, 311856, 315280
50, 650, 29, 309280, 311761
50, 660, 29, 306333, 309245
50, 670, 29, 304651, 307239
50, 680, 29, 303131, 305579
50, 690, 29, 301676, 305380
50, 700, 29, 299358, 304612
50, 710, 29, 298364, 300750
50, 720, 29, 295608, 299930
50, 730, 29, 293051, 294951
50, 740, 29, 290377, 294262
50, 750, 29, 289440, 292394
50, 760, 29, 287225, 291270
50, 770, 29, 286347, 288257
50, 780, 29, 284526, 288169
50, 790, 29, 283622, 286316
50, 800, 29, 282499, 285350
50, 810, 29, 279243, 284598
50, 820, 29, 278273, 281299
50, 830, 29, 277051, 279458
50, 840, 29, 276190, 279221
50, 850, 29, 274936, 277465
50, 860, 29, 271606, 274988
50, 870, 29, 269461, 273760
50, 880, 29, 267641, 270011
50, 890, 29, 265170, 269184
50, 900, 29, 263585, 266192
50, 910, 29, 262546, 264515
50, 920, 29, 260219, 264456
50, 930, 29, 258652, 261871
50, 940, 29, 257098, 260295
50, 950, 29, 256304, 258851
50, 960, 29, 254587, 258835
50, 970, 29, 253397, 257553
50, 980, 29, 252321, 254474
50, 990, 29, 250667, 254000
50, 1000, 29, 249917, 252343
50, 1010, 29, 248537, 252172
50, 1020, 29, 247552, 249374
50, 1030, 29, 246351, 249295
50, 1040, 29, 245548, 248226
50, 1050, 29, 243887, 247485
50, 1060, 29, 242397, 244675
50, 1070, 29, 241699, 245523
50, 1080, 29, 240892, 244176
50, 1090, 29, 239004, 242006
50, 1100, 29, 238405, 240614
50, 1110, 29, 236600, 238986
50, 1120, 29, 235837, 238547
50, 1130, 29, 235209, 237315
50, 1140, 29, 232961, 236699
50, 1150, 29, 232554, 234155
50, 1160, 29, 231528, 233156
50, 1170, 29, 230914, 234550
50, 1180, 29, 228922, 230914
50, 1190, 29, 228012, 231227
50, 1200, 29, 227884, 231263
50, 1210, 29, 226541, 228886
50, 1220, 29, 225288, 227433
50, 1230, 29, 223636, 226600
50, 1240, 29, 222147, 226411
50, 1250, 29, 221593, 223852
50, 1260, 29, 221479, 224163
50, 1270, 29, 219826, 225089
50, 1280, 29, 218967, 221899
50, 1290, 29, 217153, 219056
50, 1300, 29, 216518, 220108
50, 1310, 29, 215230, 218415
50, 1320, 29, 214393, 215609
50, 1330, 29, 212649, 215317
50, 1340, 29, 212490, 215681
50, 1350, 29, 211342, 214330
50, 1360, 29, 208807, 210503
50, 1370, 29, 207604, 209909
50, 1380, 29, 207498, 210813
50, 1390, 29, 206424, 208375
50, 1400, 29, 205637, 208393
50, 1410, 29, 204859, 208941
50, 1420, 29, 204215, 207428
50, 1430, 29, 203209, 207444
50, 1440, 29, 202673, 203332
50, 1450, 29, 201975, 203933
50, 1460, 29, 201266, 204149
50, 1470, 29, 200812, 204450
50, 1480, 29, 200095, 202538
50, 1490, 29, 199659, 203433
50, 1500, 29, 198546, 200743
50, 1510, 29, 198129, 201414
50, 1520, 29, 197457, 198970
50, 1530, 29, 196788, 199507
50, 1540, 29, 196269, 196788
50, 1550, 29, 194708, 197187
50, 1560, 29, 194534, 196928
50, 1570, 29, 193782, 196731
50, 1580, 29, 193204, 194947
50, 1590, 29, 192729, 196054
50, 1600, 29, 191635, 197079
50, 1610, 29, 190998, 192889
50, 1620, 29, 190574, 193095
50, 1630, 29, 190218, 192292
50, 1640, 29, 189225, 191984
50, 1650, 29, 188788, 193096
50, 1660, 29, 187971, 190493
50, 1670, 29, 187208, 190834
50, 1680, 29, 186303, 188399
50, 1690, 29, 186004, 188589
50, 1700, 29, 184812, 188957
50, 1710, 29, 184500, 187699
50, 1720, 29, 183997, 185604
50, 1730, 29, 183309, 185272
50, 1740, 29, 182713, 184294
50, 1750, 29, 181642, 184882
50, 1760, 29, 180644, 183407
50, 1770, 29, 180198, 182375
50, 1780, 29, 179709, 183272
50, 1790, 29, 179709, 182037
50, 1800, 29, 179406, 182077
50, 1810, 29, 178197, 179995
50, 1820, 29, 177657, 182640
50, 1830, 29, 177177, 179844
50, 1840, 29, 176360, 178835
50, 1850, 29, 175601, 177785
50, 1860, 29, 175601, 177579
50, 1870, 29, 175471, 177883
50, 1880, 29, 175086, 177056
50, 1890, 29, 174616, 177955
50, 1900, 29, 174264, 177648
50, 1910, 29, 174264, 176749
50, 1920, 29, 173792, 175808
50, 1930, 29, 173209, 173876
50, 1940, 29, 172149, 175472
50, 1950, 29, 171657, 173512
50, 1960, 29, 171285, 172913
50, 1970, 29, 171058, 172628
50, 1980, 29, 170857, 172759
50, 1990, 29, 170414, 173434
50, 2000, 29, 168545, 172702
50, 2010, 29, 168134, 170198
50, 2020, 29, 167453, 169624
50, 2030, 29, 167081, 169096
50, 2040, 29, 167062, 167333
50, 2050, 29, 166653, 169943
50, 2060, 29, 166653, 169617
50, 2070, 29, 166370, 168406
50, 2080, 29, 165843, 168697
50, 2090, 29, 165561, 168171
50, 2100, 29, 164886, 167117
50, 2110, 29, 164411, 165569
50, 2120, 29, 164263, 166292
50, 2130, 29, 163929, 167238
50, 2140, 29, 162849, 165436
50, 2150, 29, 162385, 165020
50, 2160, 29, 162221, 163893
50, 2170, 29, 161289, 164914
50, 2180, 29, 160999, 163701
50, 2190, 29, 160615, 162985
50, 2200, 29, 160615, 162356
50, 2210, 29, 159763, 161409
50, 2220, 29, 159548, 159763
50, 2230, 29, 159279, 160384
50, 2240, 29, 158478, 161785
50, 2250, 29, 157542, 161964
50, 2260, 29, 157432, 160000
50, 2270, 29, 156942, 158871
50, 2280, 29, 156114, 158368
50, 2290, 29, 155938, 158873
50, 2300, 29, 154921, 158447
50, 2310, 29, 153931, 156035
50, 2320, 29, 153275, 155210
50, 2330, 29, 151482, 154680
50, 2340, 29, 151026, 153427
50, 2350, 29, 150723, 152908
50, 2360, 29, 150467, 152926
50, 2370, 29, 149801, 153609
50, 2380, 29, 149712, 152045
50, 2390, 29, 148939, 151147
50, 2400, 29, 148939, 149297
50, 2410, 29, 148391, 150149
50, 2420, 29, 148252, 151231
50, 2430, 29, 148252, 150529
50, 2440, 29, 147349, 149064
50, 2450, 29, 147063, 149929
50, 2460, 29, 146717, 149243
50, 2470, 29, 146278, 148095
50, 2480, 29, 145926, 146819
50, 2490, 29, 145768, 148382
50, 2500, 29, 145476, 147736
50, 2510, 29, 144987, 146967
50, 2520, 29, 144987, 145578
50, 2530, 29, 144470, 145971
50, 2540, 29, 144210, 145576
50, 2550, 29, 144013, 145122
50, 2560, 29, 143695, 145461
50, 2570, 29, 143374, 145447
50, 2580, 29, 143293, 146796
50, 2590, 29, 143212, 145336
50, 2600, 29, 142812, 144767
50, 2610, 29, 142566, 144438
50, 2620, 29, 142510, 145529
50, 2630, 29, 142426, 144540
50, 2640, 29, 142426, 144348
50, 2650, 29, 142139, 143718
50, 2660, 29, 142054, 144992
50, 2670, 29, 141592, 144998
50, 2680, 29, 141049, 144621
50, 2690, 29, 140863, 142625
50, 2700, 29, 140166, 142618
50, 2710, 29, 139927, 140769
50, 2720, 29, 139164, 142413
50, 2730, 29, 138644, 141059
50, 2740, 29, 138444, 139218
50, 2750, 29, 138247, 143051
50, 2760, 29, 137982, 140542
50, 2770, 29, 137885, 140071
50, 2780, 29, 137721, 139086
50, 2790, 29, 137027, 141439
50, 2800, 29, 136554, 138751
50, 2810, 29, 136529, 139191
50, 2820, 29, 136453, 137948
50, 2830, 29, 136453, 138947
50, 2840, 29, 136203, 136876
50, 2850, 29, 135871, 138264
50, 2860, 29, 135871, 138279
50, 2870, 29, 135816, 137656
50, 2880, 29, 134736, 135816
50, 2890, 29, 134571, 137039
50, 2900, 29, 133955, 135067
50, 2910, 29, 132698, 135664
50, 2920, 29, 132431, 133930
50, 2930, 29, 132245, 134230
50, 2940, 29, 132245, 134019
50, 2950, 29, 132192, 134193
50, 2960, 29, 131608, 134945
50, 2970, 29, 130529, 132835
50, 2980, 29, 129959, 133554
50, 2990, 29, 129503, 131822
50, 3000, 29, 129503, 130981
50, 3010, 29, 129303, 134108
50, 3020, 29, 129005, 131020
50, 3030, 29, 128360, 132220
50, 3040, 29, 127979, 129722
50, 3050, 29, 127925, 130165
50, 3060, 29, 127925, 130576
50, 3070, 29, 127079, 129942
50, 3080, 29, 126159, 128676
50, 3090, 29, 125850, 126929
50, 3100, 29, 125792, 127803
50, 3110, 29, 125727, 128418
50, 3120, 29, 125547, 128546
50, 3130, 29, 125343, 127963
50, 3140, 29, 125076, 126806
50, 3150, 29, 124644, 126567
50, 3160, 29, 124352, 127023
50, 3170, 29, 124212, 125861
50, 3180, 29, 124184, 124212
50, 3190, 29, 124184, 124958
50, 3200, 29, 123994, 126756
50, 3210, 29, 123836, 125073
50, 3220, 29, 123551, 127191
50, 3230, 29, 123258, 125296
50, 3240, 29, 123117, 125963
50, 3250, 29, 122954, 125425
50, 3260, 29, 122954, 123926
50, 3270, 29, 122866, 125525
50, 3280, 29, 122089, 124217
50, 3290, 29, 121644, 122925
50, 3300, 29, 121644, 121644
50, 3310, 29, 121528, 122968
50, 3320, 29, 121422, 123327
50, 3330, 29, 121422, 123973
50, 3340, 29, 120863, 122148
50, 3350, 29, 120499, 122703
50, 3360, 29, 120499, 122824
50, 3370, 29, 120499, 122038
50, 3380, 29, 120216, 122351
50, 3390, 29, 120008, 123099
50, 3400, 29, 119957, 122340
50, 3410, 29, 119952, 122049
50, 3420, 29, 119720, 121835
