Population Size, Generation Count, Repetition, Best Fitness, Median Fitness
50, 0, 28, 735812, 768845
50, 10, 28, 688325, 705811
50, 20, 28, 667722, 674564
50, 30, 28, 643115, 652714
50, 40, 28, 631899, 636297
50, 50, 28, 618665, 624073
50, 60, 28, 601708, 607836
50, 70, 28, 589888, 595051
50, 80, 28, 579992, 584156
50, 90, 28, 566666, 571827
50, 100, 28, 553570, 561301
50, 110, 28, 544221, 547921
50, 120, 28, 531388, 537453
50, 130, 28, 522869, 527550
50, 140, 28, 515903, 518781
50, 150, 28, 507465, 512915
50, 160, 28, 499171, 504240
50, 170, 28, 488435, 494309
50, 180, 28, 483597, 487756
50, 190, 28, 475307, 480359
50, 200, 28, 469473, 474888
50, 210, 28, 464146, 468560
50, 220, 28, 460421, 463151
50, 230, 28, 453957, 458290
50, 240, 28, 448267, 452263
50, 250, 28, 441053, 444680
50, 260, 28, 433411, 437648
50, 270, 28, 428709, 432040
50, 280, 28, 425116, 428986
50, 290, 28, 420104, 423497
50, 300, 28, 412744, 417159
50, 310, 28, 407217, 410446
50, 320, 28, 402017, 405758
50, 330, 28, 398096, 402134
50, 340, 28, 393781, 397106
50, 350, 28, 389080, 392944
50, 360, 28, 384420, 387168
50, 370, 28, 378725, 383068
50, 380, 28, 374747, 378339
50, 390, 28, 370391, 373842
50, 400, 28, 363844, 368512
50, 410, 28, 360760, 364019
50, 420, 28, 358251, 362530
50, 430, 28, 353846, 356531
50, 440, 28, 351112, 354370
50, 450, 28, 346328, 350630
50, 460, 28, 344099, 347721
50, 470, 28, 340651, 345778
50, 480, 28, 337912, 341233
50, 490, 28, 334652, 336661
50, 500, 28, 330885, 334247
50, 510, 28, 329512, 331618
50, 520, 28, 327765, 329826
50, 530, 28, 324867, 328220
50, 540, 28, 319643, 323909
50, 550, 28, 315967, 319371
50, 560, 28, 314189, 317336
50, 570, 28, 312329, 315067
50, 580, 28, 310766, 313143
50, 590, 28, 309293, 312565
50, 600, 28, 307338, 310460
50, 610, 28, 305057, 307911
50, 620, 28, 303755, 305600
50, 630, 28, 301730, 304057
50, 640, 28, 300310, 303068
50, 650, 28, 297631, 300664
50, 660, 28, 296463, 297256
50, 670, 28, 294966, 297461
50, 680, 28, 294328, 296524
50, 690, 28, 291509, 295189
50, 700, 28, 288342, 291788
50, 710, 28, 287261, 289387
50, 720, 28, 284936, 288223
50, 730, 28, 283559, 286147
50, 740, 28, 282517, 285436
