Population Size, Generation Count, Repetition, Best Fitness, Median Fitness
100, 0, 10, 734631, 768489
100, 10, 10, 688527, 704069
100, 20, 10, 664670, 675525
100, 30, 10, 645363, 652952
100, 40, 10, 621934, 629362
100, 50, 10, 607270, 613892
100, 60, 10, 592276, 600577
100, 70, 10, 576002, 582730
100, 80, 10, 565231, 569459
100, 90, 10, 552953, 560029
100, 100, 10, 542908, 546914
100, 110, 10, 534273, 538255
100, 120, 10, 523755, 529202
100, 130, 10, 513343, 518961
100, 140, 10, 504381, 509582
100, 150, 10, 497293, 501766
100, 160, 10, 489740, 495342
100, 170, 10, 482027, 486708
100, 180, 10, 473961, 478326
100, 190, 10, 467048, 471229
100, 200, 10, 460916, 465992
100, 210, 10, 453283, 456903
100, 220, 10, 446522, 452114
100, 230, 10, 441905, 446580
100, 240, 10, 435184, 439669
100, 250, 10, 430058, 434373
100, 260, 10, 424589, 428553
100, 270, 10, 419158, 422641
100, 280, 10, 413276, 415904
100, 290, 10, 408718, 412416
100, 300, 10, 403723, 408449
100, 310, 10, 401335, 404276
100, 320, 10, 397781, 401804
100, 330, 10, 394487, 398517
100, 340, 10, 391015, 394485
100, 350, 10, 386933, 390891
100, 360, 10, 381770, 387037
100, 370, 10, 377612, 381653
100, 380, 10, 373919, 377474
100, 390, 10, 369672, 373282
100, 400, 10, 366094, 370617
100, 410, 10, 362351, 366209
100, 420, 10, 357823, 362571
100, 430, 10, 354771, 358491
100, 440, 10, 349220, 354504
100, 450, 10, 345846, 349928
100, 460, 10, 343895, 347039
100, 470, 10, 340728, 344043
100, 480, 10, 337051, 340358
100, 490, 10, 333568, 336196
100, 500, 10, 330937, 335032
100, 510, 10, 327984, 332046
100, 520, 10, 324579, 328001
100, 530, 10, 323518, 326187
100, 540, 10, 322020, 325348
100, 550, 10, 319262, 323475
100, 560, 10, 317021, 319474
100, 570, 10, 315045, 319032
100, 580, 10, 311738, 314938
100, 590, 10, 309072, 311730
100, 600, 10, 306552, 309477
100, 610, 10, 304382, 306934
100, 620, 10, 302563, 305592
100, 630, 10, 300648, 303573
100, 640, 10, 298699, 302268
100, 650, 10, 296064, 300589
100, 660, 10, 294485, 297735
