Population Size, Generation Count, Repetition, Best Fitness, Median Fitness
100, 0, 13, 703267, 769668
100, 10, 13, 678555, 689839
100, 20, 13, 660625, 666472
100, 30, 13, 639852, 645957
100, 40, 13, 617075, 625099
100, 50, 13, 605081, 610099
100, 60, 13, 587825, 595414
100, 70, 13, 570562, 579788
100, 80, 13, 555613, 563127
100, 90, 13, 545920, 551358
100, 100, 13, 536166, 541635
100, 110, 13, 523219, 531530
100, 120, 13, 514025, 519094
100, 130, 13, 507748, 511223
100, 140, 13, 494793, 500001
100, 150, 13, 483174, 488375
100, 160, 13, 476016, 481294
100, 170, 13, 469528, 473379
100, 180, 13, 463276, 469733
100, 190, 13, 457178, 462994
100, 200, 13, 450992, 456005
100, 210, 13, 442869, 449958
100, 220, 13, 435153, 440106
100, 230, 13, 429816, 434175
100, 240, 13, 422411, 428387
100, 250, 13, 417413, 422319
100, 260, 13, 413290, 417401
100, 270, 13, 409054, 413033
100, 280, 13, 402703, 408335
100, 290, 13, 398642, 403072
100, 300, 13, 395654, 398889
100, 310, 13, 389256, 393791
100, 320, 13, 385614, 389171
100, 330, 13, 381413, 384214
100, 340, 13, 375651, 378970
100, 350, 13, 369594, 374761
100, 360, 13, 366119, 369555
100, 370, 13, 361908, 366300
100, 380, 13, 357955, 361709
100, 390, 13, 354440, 357771
100, 400, 13, 351735, 354639
100, 410, 13, 346155, 351082
100, 420, 13, 343404, 346736
100, 430, 13, 339561, 343048
100, 440, 13, 335665, 340536
100, 450, 13, 332876, 336857
100, 460, 13, 330811, 335437
100, 470, 13, 328960, 332202
100, 480, 13, 325850, 328761
100, 490, 13, 321770, 326672
100, 500, 13, 319140, 322541
100, 510, 13, 317304, 319901
100, 520, 13, 314924, 318732
100, 530, 13, 310392, 315484
100, 540, 13, 307767, 311263
100, 550, 13, 303485, 308676
100, 560, 13, 301678, 304246
100, 570, 13, 298074, 302480
100, 580, 13, 295550, 300882
100, 590, 13, 293211, 296793
100, 600, 13, 291776, 295320
100, 610, 13, 290038, 293557
100, 620, 13, 287934, 290816
100, 630, 13, 285499, 288215
100, 640, 13, 283907, 286596
100, 650, 13, 280797, 284256
100, 660, 13, 279455, 282352
100, 670, 13, 276674, 278792
100, 680, 13, 274140, 278032
100, 690, 13, 272820, 276324
100, 700, 13, 270227, 273597
100, 710, 13, 266199, 271650
100, 720, 13, 265010, 268433
100, 730, 13, 264043, 267343
100, 740, 13, 261993, 265402
100, 750, 13, 258733, 263883
100, 760, 13, 257642, 260879
100, 770, 13, 254173, 256843
100, 780, 13, 252624, 255886
100, 790, 13, 250760, 253001
100, 800, 13, 249855, 253946
100, 810, 13, 248546, 252584
100, 820, 13, 247511, 250648
100, 830, 13, 245492, 248438
100, 840, 13, 242651, 245998
100, 850, 13, 242068, 245368
100, 860, 13, 240451, 243594
100, 870, 13, 239825, 242942
100, 880, 13, 238112, 240893
100, 890, 13, 236701, 240073
100, 900, 13, 235090, 238575
100, 910, 13, 234119, 236035
