Population Size, Generation Count, Repetition, Best Fitness, Median Fitness
100, 0, 23, 732939, 768952
100, 10, 23, 690787, 703429
100, 20, 23, 667974, 675202
100, 30, 23, 651296, 656897
100, 40, 23, 630066, 639530
100, 50, 23, 611182, 620058
100, 60, 23, 599103, 605211
100, 70, 23, 582707, 589487
100, 80, 23, 559794, 571831
100, 90, 23, 549788, 555547
100, 100, 23, 536430, 541484
100, 110, 23, 526176, 531939
100, 120, 23, 518199, 524451
100, 130, 23, 512220, 515770
100, 140, 23, 503562, 510082
100, 150, 23, 491017, 497560
100, 160, 23, 484231, 490514
100, 170, 23, 477050, 480639
100, 180, 23, 468311, 473767
100, 190, 23, 460735, 465909
100, 200, 23, 454458, 459739
100, 210, 23, 447489, 453931
100, 220, 23, 441678, 446676
100, 230, 23, 436460, 440034
100, 240, 23, 430365, 434027
100, 250, 23, 424932, 429090
100, 260, 23, 420219, 426180
100, 270, 23, 413435, 417753
100, 280, 23, 405529, 413317
100, 290, 23, 403752, 407514
100, 300, 23, 400487, 403438
100, 310, 23, 397405, 400021
100, 320, 23, 393630, 397146
100, 330, 23, 387767, 392451
100, 340, 23, 384733, 387792
100, 350, 23, 378710, 382997
100, 360, 23, 374743, 379650
100, 370, 23, 371083, 376656
100, 380, 23, 368587, 371505
100, 390, 23, 366407, 369816
100, 400, 23, 360781, 367011
100, 410, 23, 357249, 360640
100, 420, 23, 353169, 357007
100, 430, 23, 350500, 354645
100, 440, 23, 346997, 349985
100, 450, 23, 344794, 347121
100, 460, 23, 340066, 344273
100, 470, 23, 335049, 339094
100, 480, 23, 332194, 336307
100, 490, 23, 329297, 333919
100, 500, 23, 325665, 330314
100, 510, 23, 323216, 326266
100, 520, 23, 321032, 323765
100, 530, 23, 318022, 321352
100, 540, 23, 314692, 317593
100, 550, 23, 312731, 315730
100, 560, 23, 310723, 313763
100, 570, 23, 307300, 311221
100, 580, 23, 304310, 307465
100, 590, 23, 300509, 306251
100, 600, 23, 298569, 302892
100, 610, 23, 295954, 300329
100, 620, 23, 293966, 296943
100, 630, 23, 292105, 295894
100, 640, 23, 289885, 294562
100, 650, 23, 287604, 290707
100, 660, 23, 284938, 288602
100, 670, 23, 282745, 286415
100, 680, 23, 281543, 284138
100, 690, 23, 278510, 282388
100, 700, 23, 276114, 280190
100, 710, 23, 274636, 277252
100, 720, 23, 272391, 275881
100, 730, 23, 270909, 273742
100, 740, 23, 269399, 273015
100, 750, 23, 267753, 271225
100, 760, 23, 265762, 269523
100, 770, 23, 263262, 268206
100, 780, 23, 261049, 264483
100, 790, 23, 259279, 261221
100, 800, 23, 257820, 260992
100, 810, 23, 255989, 259104
100, 820, 23, 253947, 256998
100, 830, 23, 251696, 254417
100, 840, 23, 250098, 254176
100, 850, 23, 248277, 252427
100, 860, 23, 247155, 250440
100, 870, 23, 245410, 248242
100, 880, 23, 244155, 245976
100, 890, 23, 242449, 244288
100, 900, 23, 241375, 244780
100, 910, 23, 239634, 242552
100, 920, 23, 238103, 240660
100, 930, 23, 235414, 238338
100, 940, 23, 234944, 237543
100, 950, 23, 232892, 235460
100, 960, 23, 232030, 235102
100, 970, 23, 230471, 233692
100, 980, 23, 229511, 232685
100, 990, 23, 228392, 231925
100, 1000, 23, 226612, 229186
100, 1010, 23, 225625, 228029
100, 1020, 23, 223837, 226540
100, 1030, 23, 222710, 226023
100, 1040, 23, 219274, 224032
100, 1050, 23, 217832, 221853
100, 1060, 23, 216609, 218860
100, 1070, 23, 214873, 218470
100, 1080, 23, 213241, 215769
100, 1090, 23, 212007, 216480
100, 1100, 23, 209363, 213246
100, 1110, 23, 208822, 211966
100, 1120, 23, 206968, 211467
100, 1130, 23, 205612, 208878
100, 1140, 23, 204342, 207794
100, 1150, 23, 203073, 205760
100, 1160, 23, 201186, 203895
