Population Size, Generation Count, Repetition, Best Fitness, Median Fitness
20, 0, 28, 732402, 767318
20, 10, 28, 700441, 706765
20, 20, 28, 680925, 688389
20, 30, 28, 658620, 668929
20, 40, 28, 644855, 649261
20, 50, 28, 633067, 637522
20, 60, 28, 618154, 622447
20, 70, 28, 610077, 613947
20, 80, 28, 600205, 604675
20, 90, 28, 590360, 593864
20, 100, 28, 583856, 588163
20, 110, 28, 576401, 579375
20, 120, 28, 562176, 568874
20, 130, 28, 557112, 559797
20, 140, 28, 548652, 551409
20, 150, 28, 541072, 545135
20, 160, 28, 533051, 537640
20, 170, 28, 528884, 529737
20, 180, 28, 521402, 524782
20, 190, 28, 518832, 520971
20, 200, 28, 514516, 516093
20, 210, 28, 507730, 511660
20, 220, 28, 500012, 503256
20, 230, 28, 494771, 497169
20, 240, 28, 489923, 494058
20, 250, 28, 485124, 488910
20, 260, 28, 482048, 484522
20, 270, 28, 476017, 478566
20, 280, 28, 471242, 472779
20, 290, 28, 466244, 468844
20, 300, 28, 461873, 465284
20, 310, 28, 457187, 460158
20, 320, 28, 453418, 456387
20, 330, 28, 447407, 452575
20, 340, 28, 443868, 447697
20, 350, 28, 440318, 443463
20, 360, 28, 435141, 439262
20, 370, 28, 430568, 435142
20, 380, 28, 426049, 430933
20, 390, 28, 421450, 422417
20, 400, 28, 419117, 420292
20, 410, 28, 413821, 416480
20, 420, 28, 411122, 414075
20, 430, 28, 407590, 409921
20, 440, 28, 402461, 405719
20, 450, 28, 396434, 403316
20, 460, 28, 392595, 394048
20, 470, 28, 389329, 391815
20, 480, 28, 386568, 390418
20, 490, 28, 385119, 386585
20, 500, 28, 381607, 384614
20, 510, 28, 379943, 381607
20, 520, 28, 377598, 380076
20, 530, 28, 375179, 376948
20, 540, 28, 368633, 372977
20, 550, 28, 365720, 368047
20, 560, 28, 364879, 367486
20, 570, 28, 361828, 365610
20, 580, 28, 359344, 360404
20, 590, 28, 353781, 355504
20, 600, 28, 350323, 351929
20, 610, 28, 348646, 351184
20, 620, 28, 346876, 350158
20, 630, 28, 345280, 346122
20, 640, 28, 341148, 344722
20, 650, 28, 338532, 340567
20, 660, 28, 336400, 339159
20, 670, 28, 334134, 336614
20, 680, 28, 330227, 334453
20, 690, 28, 328527, 329925
20, 700, 28, 327352, 331462
20, 710, 28, 324413, 329961
20, 720, 28, 324262, 327308
20, 730, 28, 320673, 323566
20, 740, 28, 319474, 321622
20, 750, 28, 318815, 321318
20, 760, 28, 317283, 318351
20, 770, 28, 315939, 318727
20, 780, 28, 314186, 316326
20, 790, 28, 311931, 314369
20, 800, 28, 308749, 311270
20, 810, 28, 307668, 309287
20, 820, 28, 306324, 309603
20, 830, 28, 305338, 308266
20, 840, 28, 302408, 306998
20, 850, 28, 301447, 303112
20, 860, 28, 299660, 301130
20, 870, 28, 296090, 299998
20, 880, 28, 294946, 299740
20, 890, 28, 293776, 295535
20, 900, 28, 292764, 296274
20, 910, 28, 291974, 294065
20, 920, 28, 291713, 294849
20, 930, 28, 290456, 292265
20, 940, 28, 289776, 294294
20, 950, 28, 288878, 290731
20, 960, 28, 287386, 292061
20, 970, 28, 287189, 290049
20, 980, 28, 286147, 287326
20, 990, 28, 284267, 285906
20, 1000, 28, 283733, 285376
20, 1010, 28, 282760, 284455
20, 1020, 28, 281746, 282891
20, 1030, 28, 280655, 281746
20, 1040, 28, 279256, 281649
20, 1050, 28, 278256, 281389
20, 1060, 28, 277431, 278198
20, 1070, 28, 275856, 280415
20, 1080, 28, 275237, 277794
20, 1090, 28, 273785, 275728
20, 1100, 28, 271939, 274291
20, 1110, 28, 271356, 273346
20, 1120, 28, 270380, 274035
20, 1130, 28, 269945, 271998
20, 1140, 28, 269844, 274012
20, 1150, 28, 268768, 269326
20, 1160, 28, 267214, 269836
20, 1170, 28, 265695, 267028
20, 1180, 28, 265137, 269064
20, 1190, 28, 264918, 267897
20, 1200, 28, 262850, 266866
20, 1210, 28, 262153, 264899
20, 1220, 28, 261016, 262915
20, 1230, 28, 259716, 263868
20, 1240, 28, 259084, 262449
20, 1250, 28, 258803, 265924
20, 1260, 28, 257479, 259701
20, 1270, 28, 257473, 258387
20, 1280, 28, 257263, 258593
20, 1290, 28, 254481, 258657
20, 1300, 28, 254271, 255988
20, 1310, 28, 253200, 254619
20, 1320, 28, 250306, 255079
20, 1330, 28, 249499, 251776
20, 1340, 28, 248845, 249499
20, 1350, 28, 248608, 251397
20, 1360, 28, 247203, 250190
20, 1370, 28, 246821, 249133
20, 1380, 28, 246057, 246554
20, 1390, 28, 245716, 249057
20, 1400, 28, 245429, 246634
20, 1410, 28, 245259, 250492
20, 1420, 28, 245215, 247762
20, 1430, 28, 244066, 247250
20, 1440, 28, 243398, 247788
20, 1450, 28, 242380, 245798
20, 1460, 28, 241817, 243744
20, 1470, 28, 240974, 244709
20, 1480, 28, 240763, 242963
20, 1490, 28, 240434, 241950
20, 1500, 28, 240191, 240434
20, 1510, 28, 240116, 241319
20, 1520, 28, 239817, 241733
20, 1530, 28, 238508, 241777
20, 1540, 28, 238508, 240806
20, 1550, 28, 237839, 241025
20, 1560, 28, 237363, 240480
20, 1570, 28, 235774, 240299
20, 1580, 28, 234123, 238553
20, 1590, 28, 234027, 235750
20, 1600, 28, 233177, 237241
20, 1610, 28, 231804, 236439
20, 1620, 28, 231359, 233502
