Population Size, Generation Count, Repetition, Best Fitness, Median Fitness
20, 0, 11, 747512, 775219
20, 10, 11, 714245, 716857
20, 20, 11, 699342, 704370
20, 30, 11, 687993, 690969
20, 40, 11, 676071, 679757
20, 50, 11, 660263, 663922
20, 60, 11, 652464, 655005
20, 70, 11, 641878, 645824
20, 80, 11, 628341, 634401
20, 90, 11, 613352, 621054
20, 100, 11, 603923, 608516
20, 110, 11, 593082, 595728
20, 120, 11, 585494, 590948
20, 130, 11, 579600, 581822
20, 140, 11, 570429, 576830
20, 150, 11, 559590, 565531
20, 160, 11, 555262, 557439
20, 170, 11, 546515, 549807
20, 180, 11, 539635, 542435
20, 190, 11, 533689, 537119
20, 200, 11, 526299, 529871
20, 210, 11, 520070, 522154
20, 220, 11, 512369, 515757
20, 230, 11, 505044, 508462
20, 240, 11, 500120, 503211
20, 250, 11, 498018, 501777
20, 260, 11, 491077, 495908
20, 270, 11, 485221, 486048
20, 280, 11, 476095, 480013
20, 290, 11, 475250, 476801
20, 300, 11, 467358, 475925
20, 310, 11, 464155, 466084
20, 320, 11, 459426, 460614
20, 330, 11, 455898, 457891
20, 340, 11, 451306, 452948
20, 350, 11, 448283, 450708
20, 360, 11, 444343, 447803
20, 370, 11, 441374, 443557
20, 380, 11, 436594, 438985
20, 390, 11, 432027, 435026
20, 400, 11, 428527, 432378
20, 410, 11, 425636, 427022
20, 420, 11, 423427, 426195
20, 430, 11, 418234, 422952
20, 440, 11, 415595, 416943
20, 450, 11, 413285, 415117
20, 460, 11, 408420, 412074
20, 470, 11, 404704, 406507
20, 480, 11, 400022, 403519
20, 490, 11, 395870, 398426
20, 500, 11, 393997, 397006
20, 510, 11, 387883, 392140
20, 520, 11, 384881, 386937
20, 530, 11, 382580, 385777
20, 540, 11, 380150, 382003
20, 550, 11, 377853, 379660
20, 560, 11, 375134, 377094
20, 570, 11, 372759, 376027
20, 580, 11, 369770, 375847
20, 590, 11, 367343, 368601
20, 600, 11, 363272, 366745
20, 610, 11, 360898, 364111
20, 620, 11, 358133, 361852
20, 630, 11, 355548, 359432
20, 640, 11, 353403, 356478
20, 650, 11, 352033, 354995
20, 660, 11, 348631, 351579
20, 670, 11, 345470, 349944
20, 680, 11, 343801, 347216
20, 690, 11, 342325, 344095
20, 700, 11, 340213, 342750
20, 710, 11, 338923, 342532
20, 720, 11, 335231, 339522
20, 730, 11, 332698, 336049
20, 740, 11, 331069, 333703
20, 750, 11, 329824, 330936
20, 760, 11, 328549, 331154
20, 770, 11, 326711, 328817
20, 780, 11, 325214, 325760
20, 790, 11, 323726, 326409
20, 800, 11, 321343, 323507
20, 810, 11, 318804, 320323
20, 820, 11, 317917, 319584
20, 830, 11, 314534, 319009
20, 840, 11, 313527, 314996
20, 850, 11, 312174, 316329
20, 860, 11, 310944, 312371
20, 870, 11, 309662, 312098
20, 880, 11, 308992, 309513
20, 890, 11, 307873, 311017
20, 900, 11, 306877, 310358
20, 910, 11, 303731, 310301
20, 920, 11, 302347, 305670
20, 930, 11, 302013, 305192
20, 940, 11, 301532, 304220
20, 950, 11, 300552, 305008
20, 960, 11, 299572, 303159
20, 970, 11, 299494, 302347
20, 980, 11, 297459, 300115
20, 990, 11, 296160, 299276
20, 1000, 11, 294682, 299394
20, 1010, 11, 294128, 295292
20, 1020, 11, 291034, 291466
20, 1030, 11, 289858, 292179
20, 1040, 11, 288614, 290258
20, 1050, 11, 287228, 289012
20, 1060, 11, 287149, 290221
20, 1070, 11, 286382, 287571
20, 1080, 11, 284524, 290396
20, 1090, 11, 283794, 284284
20, 1100, 11, 281480, 283794
20, 1110, 11, 281049, 281475
20, 1120, 11, 279215, 282585
20, 1130, 11, 278208, 281792
20, 1140, 11, 277637, 282377
20, 1150, 11, 277313, 278927
20, 1160, 11, 276659, 278923
20, 1170, 11, 275256, 277215
20, 1180, 11, 275171, 276169
20, 1190, 11, 273599, 275671
20, 1200, 11, 272886, 276094
20, 1210, 11, 272024, 277112
20, 1220, 11, 271834, 275301
20, 1230, 11, 271834, 271834
20, 1240, 11, 269387, 273447
20, 1250, 11, 267597, 271935
20, 1260, 11, 266966, 269428
20, 1270, 11, 263886, 266563
20, 1280, 11, 262811, 267214
20, 1290, 11, 262235, 263223
20, 1300, 11, 261696, 262588
20, 1310, 11, 260703, 261633
20, 1320, 11, 259528, 264064
20, 1330, 11, 258966, 263733
20, 1340, 11, 256206, 258918
20, 1350, 11, 255337, 257585
20, 1360, 11, 253976, 259484
20, 1370, 11, 253260, 255038
20, 1380, 11, 252550, 254663
20, 1390, 11, 252010, 254789
20, 1400, 11, 251498, 252456
20, 1410, 11, 249998, 253421
20, 1420, 11, 248529, 249945
20, 1430, 11, 248057, 250356
20, 1440, 11, 246284, 249625
20, 1450, 11, 245553, 248520
20, 1460, 11, 244907, 246076
20, 1470, 11, 244280, 245070
20, 1480, 11, 243373, 245866
20, 1490, 11, 242637, 243681
20, 1500, 11, 242113, 245718
20, 1510, 11, 241719, 244298
20, 1520, 11, 239351, 244453
20, 1530, 11, 239043, 240827
20, 1540, 11, 239043, 240140
20, 1550, 11, 237890, 241161
20, 1560, 11, 235496, 237385
20, 1570, 11, 234170, 237084
20, 1580, 11, 233896, 236001
20, 1590, 11, 233821, 237971
20, 1600, 11, 233067, 237091
20, 1610, 11, 232675, 235083
20, 1620, 11, 232031, 234386
20, 1630, 11, 231219, 231959
20, 1640, 11, 230455, 232966
20, 1650, 11, 229129, 233673
20, 1660, 11, 228709, 231986
20, 1670, 11, 228209, 229756
20, 1680, 11, 226444, 228675
20, 1690, 11, 225384, 228519
20, 1700, 11, 224395, 227709
20, 1710, 11, 223898, 226607
20, 1720, 11, 223435, 227216
20, 1730, 11, 223296, 225470
20, 1740, 11, 222216, 224299
20, 1750, 11, 221974, 225031
20, 1760, 11, 221471, 223595
20, 1770, 11, 221435, 225315
20, 1780, 11, 220688, 224851
20, 1790, 11, 219975, 220639
20, 1800, 11, 218408, 220701
20, 1810, 11, 216933, 221395
20, 1820, 11, 216536, 218344
20, 1830, 11, 216454, 219806
20, 1840, 11, 214851, 218007
20, 1850, 11, 214602, 217458
20, 1860, 11, 213100, 217274
