Population Size, Generation Count, Repetition, Best Fitness, Median Fitness
100, 0, 22, 716798, 773666
100, 10, 22, 681087, 696733
100, 20, 22, 650445, 668503
100, 30, 22, 630827, 638005
100, 40, 22, 610962, 618866
100, 50, 22, 592944, 603017
100, 60, 22, 580382, 586839
100, 70, 22, 564060, 570126
100, 80, 22, 554915, 560505
100, 90, 22, 545848, 550193
100, 100, 22, 533757, 540998
100, 110, 22, 522939, 529255
100, 120, 22, 512125, 519150
100, 130, 22, 505606, 509997
100, 140, 22, 498599, 503041
100, 150, 22, 486488, 493972
100, 160, 22, 481149, 485085
100, 170, 22, 472394, 478020
100, 180, 22, 467299, 471676
100, 190, 22, 458809, 463280
100, 200, 22, 450878, 454706
100, 210, 22, 444388, 448274
100, 220, 22, 440114, 443508
100, 230, 22, 434837, 438751
100, 240, 22, 429155, 433421
100, 250, 22, 425179, 428390
100, 260, 22, 420021, 423519
100, 270, 22, 413991, 420505
100, 280, 22, 409316, 413561
100, 290, 22, 405200, 408788
100, 300, 22, 396317, 402748
100, 310, 22, 391913, 394333
100, 320, 22, 386959, 391611
100, 330, 22, 382822, 386937
100, 340, 22, 377007, 382376
100, 350, 22, 371945, 376127
100, 360, 22, 366152, 371169
100, 370, 22, 363437, 366229
100, 380, 22, 360172, 364176
100, 390, 22, 355745, 360664
100, 400, 22, 352544, 355356
100, 410, 22, 348785, 352504
100, 420, 22, 343969, 347589
100, 430, 22, 335877, 340400
100, 440, 22, 330893, 336450
100, 450, 22, 329202, 333697
100, 460, 22, 324444, 329505
100, 470, 22, 322801, 325276
100, 480, 22, 319205, 322715
100, 490, 22, 315950, 319853
100, 500, 22, 311879, 316212
100, 510, 22, 309055, 312931
100, 520, 22, 306075, 310122
100, 530, 22, 303211, 307580
100, 540, 22, 301698, 304959
100, 550, 22, 297229, 300855
100, 560, 22, 296022, 298261
100, 570, 22, 293719, 296725
100, 580, 22, 290780, 294734
100, 590, 22, 287517, 291426
100, 600, 22, 284859, 288530
100, 610, 22, 283475, 286293
100, 620, 22, 282193, 284249
100, 630, 22, 279597, 284057
100, 640, 22, 277448, 280757
100, 650, 22, 274683, 278596
100, 660, 22, 273863, 276900
100, 670, 22, 271855, 274898
100, 680, 22, 268762, 272531
100, 690, 22, 267220, 270512
100, 700, 22, 265402, 268398
100, 710, 22, 264162, 266543
100, 720, 22, 262474, 266429
100, 730, 22, 260855, 264079
100, 740, 22, 259608, 263383
100, 750, 22, 257061, 259504
100, 760, 22, 254836, 257628
100, 770, 22, 251873, 255147
100, 780, 22, 250464, 254165
100, 790, 22, 248499, 252010
100, 800, 22, 247372, 250653
100, 810, 22, 245998, 249481
100, 820, 22, 244455, 247725
100, 830, 22, 242867, 246671
100, 840, 22, 241147, 244779
100, 850, 22, 239100, 241141
100, 860, 22, 237232, 240412
100, 870, 22, 236959, 239757
100, 880, 22, 233589, 238041
100, 890, 22, 230377, 233320
100, 900, 22, 229169, 232966
100, 910, 22, 228374, 231581
100, 920, 22, 227060, 229706
100, 930, 22, 226319, 228946
100, 940, 22, 224826, 226838
100, 950, 22, 222125, 226630
100, 960, 22, 221450, 225351
100, 970, 22, 220251, 223823
100, 980, 22, 217852, 221341
100, 990, 22, 217082, 219911
100, 1000, 22, 215500, 218708
100, 1010, 22, 214740, 219059
100, 1020, 22, 214078, 217688
100, 1030, 22, 213409, 215848
100, 1040, 22, 212652, 216281
100, 1050, 22, 211022, 214879
100, 1060, 22, 210014, 213317
100, 1070, 22, 209463, 211964
100, 1080, 22, 207049, 211245
100, 1090, 22, 206044, 208829
100, 1100, 22, 204014, 206000
100, 1110, 22, 203251, 206609
100, 1120, 22, 201851, 206119
100, 1130, 22, 201479, 204087
100, 1140, 22, 200745, 204048
100, 1150, 22, 199496, 202635
100, 1160, 22, 198792, 200532
100, 1170, 22, 197013, 199992
100, 1180, 22, 196448, 198367
100, 1190, 22, 195443, 199454
100, 1200, 22, 193597, 197595
100, 1210, 22, 192873, 196300
100, 1220, 22, 191642, 195545
100, 1230, 22, 191133, 194734
100, 1240, 22, 189829, 193556
100, 1250, 22, 189687, 192521
100, 1260, 22, 189023, 193313
100, 1270, 22, 188349, 191430
100, 1280, 22, 188131, 190636
100, 1290, 22, 187759, 190177
100, 1300, 22, 186514, 190480
100, 1310, 22, 185830, 188547
100, 1320, 22, 184876, 188424
100, 1330, 22, 184013, 187391
100, 1340, 22, 183008, 185850
100, 1350, 22, 182226, 185954
100, 1360, 22, 181139, 183389
100, 1370, 22, 180678, 183802
100, 1380, 22, 180358, 182662
100, 1390, 22, 179492, 182583
100, 1400, 22, 178472, 181504
100, 1410, 22, 178007, 181253
100, 1420, 22, 177630, 181027
100, 1430, 22, 176749, 179788
100, 1440, 22, 176298, 179500
100, 1450, 22, 175989, 178603
100, 1460, 22, 174846, 177989
100, 1470, 22, 174218, 177339
100, 1480, 22, 173317, 176909
100, 1490, 22, 172150, 175465
100, 1500, 22, 171458, 174485
100, 1510, 22, 171137, 173316
100, 1520, 22, 170756, 173637
100, 1530, 22, 169985, 172938
100, 1540, 22, 169017, 171946
100, 1550, 22, 167804, 171253
100, 1560, 22, 167320, 169905
100, 1570, 22, 166624, 169881
100, 1580, 22, 165259, 167679
100, 1590, 22, 165053, 167777
100, 1600, 22, 164449, 166578
100, 1610, 22, 163410, 165630
100, 1620, 22, 162450, 164244
100, 1630, 22, 161951, 164523
100, 1640, 22, 161249, 163785
100, 1650, 22, 160929, 163478
100, 1660, 22, 159961, 163411
100, 1670, 22, 159554, 161437
100, 1680, 22, 158532, 161814
100, 1690, 22, 157983, 160756
100, 1700, 22, 157188, 159698
100, 1710, 22, 156593, 159129
100, 1720, 22, 156253, 158371
100, 1730, 22, 155932, 159438
100, 1740, 22, 155593, 158549
100, 1750, 22, 154888, 157655
100, 1760, 22, 153968, 156756
100, 1770, 22, 153818, 157069
100, 1780, 22, 153653, 155843
100, 1790, 22, 153653, 155687
100, 1800, 22, 152836, 156294
100, 1810, 22, 152007, 155962
100, 1820, 22, 151379, 153770
100, 1830, 22, 150969, 152686
100, 1840, 22, 150499, 153960
100, 1850, 22, 150034, 151921
100, 1860, 22, 149574, 153130
100, 1870, 22, 149046, 152524
100, 1880, 22, 148751, 151656
100, 1890, 22, 147921, 150878
100, 1900, 22, 147824, 150811
100, 1910, 22, 147625, 148972
100, 1920, 22, 147231, 150365
100, 1930, 22, 146261, 147678
100, 1940, 22, 146044, 148703
100, 1950, 22, 145163, 147999
