Population Size, Generation Count, Repetition, Best Fitness, Median Fitness
20, 0, 6, 733912, 775034
20, 10, 6, 704184, 718537
20, 20, 6, 695478, 699824
20, 30, 6, 675547, 681017
20, 40, 6, 664900, 667990
20, 50, 6, 644266, 653824
20, 60, 6, 631353, 636070
20, 70, 6, 621631, 627196
20, 80, 6, 613424, 618315
20, 90, 6, 604503, 607342
20, 100, 6, 593453, 598735
20, 110, 6, 586051, 590417
20, 120, 6, 571949, 576399
20, 130, 6, 562473, 564823
20, 140, 6, 555063, 558300
20, 150, 6, 549756, 552770
20, 160, 6, 539384, 542717
20, 170, 6, 535271, 537729
20, 180, 6, 523418, 525370
20, 190, 6, 517663, 519933
20, 200, 6, 509871, 511807
20, 210, 6, 498833, 505979
20, 220, 6, 495673, 497560
20, 230, 6, 487811, 495576
20, 240, 6, 482173, 485495
20, 250, 6, 478772, 480086
20, 260, 6, 472945, 476744
20, 270, 6, 468921, 470317
20, 280, 6, 464594, 467645
20, 290, 6, 458875, 462627
20, 300, 6, 453392, 457601
20, 310, 6, 448374, 451732
20, 320, 6, 444587, 446937
20, 330, 6, 439075, 443527
20, 340, 6, 436934, 438767
20, 350, 6, 430765, 434586
20, 360, 6, 428295, 431308
20, 370, 6, 424419, 427846
20, 380, 6, 421794, 423336
20, 390, 6, 415783, 419172
20, 400, 6, 410223, 413614
20, 410, 6, 407548, 411469
20, 420, 6, 404345, 408724
20, 430, 6, 397686, 402398
20, 440, 6, 396097, 398811
20, 450, 6, 390905, 394026
20, 460, 6, 387579, 391288
20, 470, 6, 383815, 384805
20, 480, 6, 381392, 383363
20, 490, 6, 378575, 380367
20, 500, 6, 376413, 378753
20, 510, 6, 373568, 377269
20, 520, 6, 370764, 373197
20, 530, 6, 367343, 370494
20, 540, 6, 361989, 364140
20, 550, 6, 360640, 361080
20, 560, 6, 358049, 360499
20, 570, 6, 355669, 357840
20, 580, 6, 352769, 354953
20, 590, 6, 349397, 351449
20, 600, 6, 346343, 348465
20, 610, 6, 344371, 346376
20, 620, 6, 342689, 347720
20, 630, 6, 341285, 342904
20, 640, 6, 340209, 343004
20, 650, 6, 339352, 341958
20, 660, 6, 338312, 339352
20, 670, 6, 335372, 340392
20, 680, 6, 333977, 335880
20, 690, 6, 331156, 332820
20, 700, 6, 330573, 332585
20, 710, 6, 327722, 332966
20, 720, 6, 325566, 328001
20, 730, 6, 321485, 325565
20, 740, 6, 319613, 321776
20, 750, 6, 318628, 321149
20, 760, 6, 317577, 318628
20, 770, 6, 316550, 319323
20, 780, 6, 314211, 315605
20, 790, 6, 311902, 314249
20, 800, 6, 311566, 315444
20, 810, 6, 307678, 309265
20, 820, 6, 305938, 306960
20, 830, 6, 305717, 306318
20, 840, 6, 304679, 308294
20, 850, 6, 303532, 304111
20, 860, 6, 303274, 304019
20, 870, 6, 302197, 304101
20, 880, 6, 300633, 302095
20, 890, 6, 300434, 302871
20, 900, 6, 299705, 301763
20, 910, 6, 297982, 301041
20, 920, 6, 296123, 299078
20, 930, 6, 294036, 297125
20, 940, 6, 293843, 297354
20, 950, 6, 292574, 297095
20, 960, 6, 291631, 294890
20, 970, 6, 290739, 293438
20, 980, 6, 290111, 292136
20, 990, 6, 287378, 290382
20, 1000, 6, 284992, 288918
20, 1010, 6, 284094, 284776
20, 1020, 6, 281822, 283551
20, 1030, 6, 280874, 283532
20, 1040, 6, 279793, 281071
20, 1050, 6, 278943, 282724
20, 1060, 6, 278457, 281063
20, 1070, 6, 278147, 281532
20, 1080, 6, 276929, 279623
20, 1090, 6, 275520, 277676
20, 1100, 6, 274982, 275896
20, 1110, 6, 273870, 277483
20, 1120, 6, 273447, 273921
20, 1130, 6, 272739, 274192
20, 1140, 6, 271461, 274301
20, 1150, 6, 270639, 272840
20, 1160, 6, 270056, 271218
20, 1170, 6, 269840, 274279
20, 1180, 6, 269255, 271094
20, 1190, 6, 268499, 272067
20, 1200, 6, 266628, 270599
20, 1210, 6, 266026, 269304
20, 1220, 6, 264851, 267729
20, 1230, 6, 262889, 264839
20, 1240, 6, 262046, 265167
20, 1250, 6, 260650, 263478
20, 1260, 6, 260139, 261844
20, 1270, 6, 259201, 261413
20, 1280, 6, 258463, 261514
20, 1290, 6, 257816, 259472
20, 1300, 6, 256565, 257688
20, 1310, 6, 252948, 256988
20, 1320, 6, 252362, 253270
20, 1330, 6, 251905, 255743
20, 1340, 6, 250930, 253893
20, 1350, 6, 250369, 255302
20, 1360, 6, 249261, 252819
20, 1370, 6, 249155, 251129
20, 1380, 6, 248045, 251030
20, 1390, 6, 245435, 249362
20, 1400, 6, 245435, 247573
20, 1410, 6, 243759, 245733
20, 1420, 6, 242561, 245997
20, 1430, 6, 242116, 244505
20, 1440, 6, 241712, 242084
20, 1450, 6, 241196, 244233
20, 1460, 6, 240294, 240896
20, 1470, 6, 239073, 239736
20, 1480, 6, 238096, 239898
20, 1490, 6, 237641, 240303
20, 1500, 6, 237364, 239470
20, 1510, 6, 236918, 238944
20, 1520, 6, 234758, 238212
20, 1530, 6, 234414, 235485
20, 1540, 6, 233299, 236690
20, 1550, 6, 233265, 233997
20, 1560, 6, 231542, 234438
20, 1570, 6, 229838, 234687
20, 1580, 6, 229383, 231621
20, 1590, 6, 228684, 232233
20, 1600, 6, 227856, 230829
20, 1610, 6, 227160, 230377
20, 1620, 6, 225936, 228678
20, 1630, 6, 225724, 228460
20, 1640, 6, 225100, 227177
20, 1650, 6, 223804, 225801
20, 1660, 6, 221766, 225851
20, 1670, 6, 221625, 221996
20, 1680, 6, 220388, 222216
20, 1690, 6, 219908, 223089
20, 1700, 6, 219607, 222556
20, 1710, 6, 218179, 221956
20, 1720, 6, 218050, 220180
20, 1730, 6, 217790, 219276
20, 1740, 6, 217424, 220671
20, 1750, 6, 216856, 218738
20, 1760, 6, 216771, 218776
20, 1770, 6, 216000, 218271
20, 1780, 6, 214491, 216608
20, 1790, 6, 213633, 217754
20, 1800, 6, 213082, 215053
20, 1810, 6, 211843, 213929
20, 1820, 6, 211260, 213126
20, 1830, 6, 211136, 213542
20, 1840, 6, 210993, 212754
20, 1850, 6, 210958, 211424
20, 1860, 6, 210535, 213939
20, 1870, 6, 210297, 211271
20, 1880, 6, 210126, 213859
20, 1890, 6, 209225, 214583
20, 1900, 6, 208745, 211694
20, 1910, 6, 207739, 211077
20, 1920, 6, 206142, 209207
20, 1930, 6, 206085, 209293
20, 1940, 6, 205678, 210327
20, 1950, 6, 205190, 206666
20, 1960, 6, 204796, 207656
20, 1970, 6, 203926, 206509
20, 1980, 6, 202682, 204236
20, 1990, 6, 202115, 204598
20, 2000, 6, 201890, 203050
20, 2010, 6, 201694, 206809
20, 2020, 6, 201684, 205280
20, 2030, 6, 200950, 202219
20, 2040, 6, 200068, 200950
20, 2050, 6, 198863, 199493
20, 2060, 6, 198589, 200983
20, 2070, 6, 197279, 198450
20, 2080, 6, 196757, 199706
20, 2090, 6, 196000, 200667
20, 2100, 6, 195788, 200000
20, 2110, 6, 195788, 196846
20, 2120, 6, 195677, 196634
20, 2130, 6, 195573, 196182
20, 2140, 6, 195122, 197905
20, 2150, 6, 195105, 199353
20, 2160, 6, 194876, 199393
20, 2170, 6, 193159, 197717
20, 2180, 6, 192512, 195298
20, 2190, 6, 192383, 194411
20, 2200, 6, 191993, 193497
20, 2210, 6, 191411, 195900
20, 2220, 6, 191291, 193098
20, 2230, 6, 190664, 194582
20, 2240, 6, 190100, 192847
20, 2250, 6, 189185, 193473
20, 2260, 6, 189156, 190402
20, 2270, 6, 188684, 191019
20, 2280, 6, 187760, 189815
20, 2290, 6, 187514, 189409
20, 2300, 6, 186974, 187676
20, 2310, 6, 186828, 189356
20, 2320, 6, 186655, 191560
20, 2330, 6, 186237, 189722
20, 2340, 6, 186139, 186237
20, 2350, 6, 185607, 190591
20, 2360, 6, 185371, 187156
20, 2370, 6, 184932, 186332
20, 2380, 6, 183983, 187991
20, 2390, 6, 183804, 186160
20, 2400, 6, 183494, 186905
20, 2410, 6, 183477, 186446
20, 2420, 6, 183477, 185420
20, 2430, 6, 183477, 185947
20, 2440, 6, 183296, 184507
20, 2450, 6, 180955, 184457
20, 2460, 6, 180755, 183187
20, 2470, 6, 179702, 183149
20, 2480, 6, 179216, 182868
20, 2490, 6, 178176, 181516
20, 2500, 6, 176887, 177739
20, 2510, 6, 176316, 178297
20, 2520, 6, 176054, 182285
20, 2530, 6, 176054, 179804
20, 2540, 6, 175848, 177719
20, 2550, 6, 175105, 175848
20, 2560, 6, 174921, 176682
20, 2570, 6, 174807, 177715
20, 2580, 6, 173262, 178171
20, 2590, 6, 173262, 174997
20, 2600, 6, 172799, 173007
20, 2610, 6, 172799, 174694
20, 2620, 6, 172115, 175920
20, 2630, 6, 172035, 174403
20, 2640, 6, 172035, 172258
20, 2650, 6, 171940, 176228
20, 2660, 6, 171344, 173241
20, 2670, 6, 171287, 174991
20, 2680, 6, 170916, 173355
20, 2690, 6, 170901, 172841
20, 2700, 6, 170901, 173140
20, 2710, 6, 170779, 173603
20, 2720, 6, 170779, 171739
20, 2730, 6, 170779, 172307
20, 2740, 6, 170690, 173910
20, 2750, 6, 170220, 172976
20, 2760, 6, 169720, 172489
20, 2770, 6, 169397, 170132
20, 2780, 6, 169397, 173138
20, 2790, 6, 169127, 169341
20, 2800, 6, 168374, 170173
20, 2810, 6, 168374, 170809
20, 2820, 6, 168361, 168361
20, 2830, 6, 168139, 168361
20, 2840, 6, 167850, 170969
20, 2850, 6, 167713, 169465
20, 2860, 6, 167713, 172672
20, 2870, 6, 167643, 169553
20, 2880, 6, 167033, 167598
20, 2890, 6, 166125, 167324
20, 2900, 6, 166125, 167016
20, 2910, 6, 165621, 166427
20, 2920, 6, 165181, 166940
20, 2930, 6, 165181, 166791
20, 2940, 6, 164948, 166963
20, 2950, 6, 164531, 165979
20, 2960, 6, 164531, 166361
20, 2970, 6, 164322, 166933
20, 2980, 6, 163398, 165385
20, 2990, 6, 162988, 164024
20, 3000, 6, 162770, 168272
20, 3010, 6, 162325, 164323
20, 3020, 6, 162174, 164467
20, 3030, 6, 161736, 164168
20, 3040, 6, 161482, 161482
20, 3050, 6, 161215, 163190
20, 3060, 6, 161163, 161404
20, 3070, 6, 161112, 164407
20, 3080, 6, 159755, 161759
20, 3090, 6, 159755, 161060
20, 3100, 6, 159669, 164227
20, 3110, 6, 159570, 162557
20, 3120, 6, 159122, 161655
20, 3130, 6, 158904, 160825
20, 3140, 6, 158200, 161091
20, 3150, 6, 157794, 158055
20, 3160, 6, 157794, 161152
20, 3170, 6, 157587, 161773
20, 3180, 6, 157438, 163424
20, 3190, 6, 157154, 159121
20, 3200, 6, 156796, 159530
20, 3210, 6, 156786, 158180
20, 3220, 6, 156386, 159079
20, 3230, 6, 156386, 157238
20, 3240, 6, 156364, 161466
20, 3250, 6, 156357, 157526
20, 3260, 6, 156357, 157486
20, 3270, 6, 156175, 157281
20, 3280, 6, 156175, 159880
20, 3290, 6, 156163, 159390
20, 3300, 6, 156163, 160142
20, 3310, 6, 155518, 158163
20, 3320, 6, 154622, 156668
20, 3330, 6, 153682, 162232
20, 3340, 6, 153596, 154226
20, 3350, 6, 153596, 153998
20, 3360, 6, 153509, 156348
20, 3370, 6, 153249, 157336
20, 3380, 6, 153217, 154447
20, 3390, 6, 153125, 153729
20, 3400, 6, 152968, 154093
20, 3410, 6, 152651, 155559
20, 3420, 6, 152651, 156199
20, 3430, 6, 152561, 153954
20, 3440, 6, 151839, 154509
20, 3450, 6, 151141, 154572
20, 3460, 6, 150629, 153340
20, 3470, 6, 150387, 154005
20, 3480, 6, 150039, 153712
20, 3490, 6, 149881, 151026
20, 3500, 6, 149840, 152343
20, 3510, 6, 149433, 152068
20, 3520, 6, 149370, 150947
20, 3530, 6, 149213, 150735
20, 3540, 6, 149013, 152097
20, 3550, 6, 148766, 151248
20, 3560, 6, 148766, 150596
20, 3570, 6, 148766, 151158
20, 3580, 6, 147863, 150841
20, 3590, 6, 147863, 151779
20, 3600, 6, 147863, 149687
20, 3610, 6, 147863, 150387
20, 3620, 6, 147863, 148603
20, 3630, 6, 147498, 149784
20, 3640, 6, 147492, 150356
20, 3650, 6, 147317, 151581
20, 3660, 6, 146812, 147720
20, 3670, 6, 146497, 146812
20, 3680, 6, 146319, 148775
20, 3690, 6, 145548, 148249
20, 3700, 6, 145548, 149767
20, 3710, 6, 144730, 148761
20, 3720, 6, 144371, 146756
20, 3730, 6, 144249, 149599
20, 3740, 6, 144157, 145586
20, 3750, 6, 144127, 147149
20, 3760, 6, 144106, 147593
20, 3770, 6, 144106, 145106
20, 3780, 6, 143826, 149364
20, 3790, 6, 143738, 145865
20, 3800, 6, 143682, 146943
20, 3810, 6, 143077, 143549
20, 3820, 6, 142306, 146138
20, 3830, 6, 142306, 146721
20, 3840, 6, 142256, 142319
20, 3850, 6, 142211, 142614
20, 3860, 6, 142211, 145552
20, 3870, 6, 140848, 142211
20, 3880, 6, 139738, 140367
20, 3890, 6, 139403, 140796
20, 3900, 6, 139403, 142564
20, 3910, 6, 139403, 140400
20, 3920, 6, 139403, 141227
20, 3930, 6, 139058, 141122
20, 3940, 6, 138914, 143545
20, 3950, 6, 138914, 141748
20, 3960, 6, 138549, 141476
20, 3970, 6, 138514, 140610
20, 3980, 6, 138295, 139944
20, 3990, 6, 137805, 137873
20, 4000, 6, 137520, 137805
20, 4010, 6, 136936, 140026
20, 4020, 6, 136936, 138000
20, 4030, 6, 136936, 137615
20, 4040, 6, 136204, 138267
20, 4050, 6, 136204, 137969
20, 4060, 6, 135496, 137817
20, 4070, 6, 135307, 140123
20, 4080, 6, 135190, 138947
20, 4090, 6, 134874, 135190
20, 4100, 6, 134874, 138472
20, 4110, 6, 134874, 138927
20, 4120, 6, 134874, 138961
20, 4130, 6, 134425, 139311
20, 4140, 6, 134425, 138425
20, 4150, 6, 134179, 136390
20, 4160, 6, 133763, 135518
20, 4170, 6, 133763, 133763
20, 4180, 6, 133235, 133763
20, 4190, 6, 133235, 136181
20, 4200, 6, 133035, 135052
20, 4210, 6, 133024, 134558
20, 4220, 6, 133024, 135873
20, 4230, 6, 132609, 133209
20, 4240, 6, 132177, 136378
20, 4250, 6, 131950, 132177
20, 4260, 6, 131821, 131867
20, 4270, 6, 131332, 134284
20, 4280, 6, 130845, 132782
20, 4290, 6, 130807, 136971
20, 4300, 6, 130807, 134486
20, 4310, 6, 130326, 132686
20, 4320, 6, 129932, 130397
20, 4330, 6, 129932, 129932
20, 4340, 6, 129623, 132245
20, 4350, 6, 129623, 132746
20, 4360, 6, 129525, 130148
20, 4370, 6, 129314, 133538
20, 4380, 6, 129274, 130798
20, 4390, 6, 129078, 131411
20, 4400, 6, 129078, 131662
20, 4410, 6, 129078, 130668
20, 4420, 6, 129078, 131292
20, 4430, 6, 129078, 129078
20, 4440, 6, 128984, 130891
20, 4450, 6, 128766, 130937
20, 4460, 6, 128728, 130005
20, 4470, 6, 128728, 130979
20, 4480, 6, 128403, 132248
20, 4490, 6, 128399, 132621
20, 4500, 6, 128370, 128370
20, 4510, 6, 127958, 131067
20, 4520, 6, 127905, 127958
20, 4530, 6, 127905, 132372
20, 4540, 6, 127905, 128617
20, 4550, 6, 127905, 132320
20, 4560, 6, 127752, 129007
20, 4570, 6, 127378, 130100
20, 4580, 6, 127378, 128956
20, 4590, 6, 127378, 129380
20, 4600, 6, 127191, 130231
