Population Size, Generation Count, Repetition, Best Fitness, Median Fitness
50, 0, 11, 727312, 770843
50, 10, 11, 692777, 705702
50, 20, 11, 679781, 685140
50, 30, 11, 658425, 666781
50, 40, 11, 642007, 646919
50, 50, 11, 625294, 634860
50, 60, 11, 611403, 616175
50, 70, 11, 600492, 607080
50, 80, 11, 589160, 594004
50, 90, 11, 579916, 586669
50, 100, 11, 569935, 573934
50, 110, 11, 559014, 563729
50, 120, 11, 550909, 554123
50, 130, 11, 539231, 547309
50, 140, 11, 530229, 534701
50, 150, 11, 520970, 526649
50, 160, 11, 511237, 516195
50, 170, 11, 501105, 506359
50, 180, 11, 493476, 499051
50, 190, 11, 484079, 488380
50, 200, 11, 475290, 480023
50, 210, 11, 472503, 474662
50, 220, 11, 466429, 470519
50, 230, 11, 461118, 465913
50, 240, 11, 455161, 458270
50, 250, 11, 450321, 453503
50, 260, 11, 445715, 448916
50, 270, 11, 440790, 444127
50, 280, 11, 437401, 439475
50, 290, 11, 431897, 436753
50, 300, 11, 427220, 430735
50, 310, 11, 418645, 423879
50, 320, 11, 413701, 417553
50, 330, 11, 408970, 411381
50, 340, 11, 403558, 406588
50, 350, 11, 397698, 402082
50, 360, 11, 393893, 398286
50, 370, 11, 389371, 392212
50, 380, 11, 386689, 388673
50, 390, 11, 382029, 386154
50, 400, 11, 378817, 382100
50, 410, 11, 376033, 379281
50, 420, 11, 372585, 375178
50, 430, 11, 368772, 371951
50, 440, 11, 362728, 367705
50, 450, 11, 357211, 361205
50, 460, 11, 354001, 357987
50, 470, 11, 351697, 355468
50, 480, 11, 350398, 351852
50, 490, 11, 347845, 350654
50, 500, 11, 344524, 348145
50, 510, 11, 341004, 345123
50, 520, 11, 337265, 342923
50, 530, 11, 333981, 337384
50, 540, 11, 331478, 336125
50, 550, 11, 329328, 331268
50, 560, 11, 326360, 327871
50, 570, 11, 324216, 327179
50, 580, 11, 321738, 323260
50, 590, 11, 320378, 323303
50, 600, 11, 317202, 320811
50, 610, 11, 314312, 318646
50, 620, 11, 312072, 315295
50, 630, 11, 309492, 312097
50, 640, 11, 308437, 310911
50, 650, 11, 304812, 307869
50, 660, 11, 303347, 306902
50, 670, 11, 301141, 303627
50, 680, 11, 300019, 301807
50, 690, 11, 298613, 303858
50, 700, 11, 296208, 299021
50, 710, 11, 294346, 296509
50, 720, 11, 293527, 296228
50, 730, 11, 290793, 296490
50, 740, 11, 289580, 292735
50, 750, 11, 288965, 291828
50, 760, 11, 287887, 291556
50, 770, 11, 284574, 288267
50, 780, 11, 281398, 283683
50, 790, 11, 280315, 283149
50, 800, 11, 278859, 281802
50, 810, 11, 275730, 280431
50, 820, 11, 274569, 277882
50, 830, 11, 272420, 276532
50, 840, 11, 270368, 273723
50, 850, 11, 268426, 272093
50, 860, 11, 267045, 269676
50, 870, 11, 265993, 269680
50, 880, 11, 265648, 268132
50, 890, 11, 264152, 267361
50, 900, 11, 261577, 264579
50, 910, 11, 259726, 263930
50, 920, 11, 257164, 260127
50, 930, 11, 256348, 259843
50, 940, 11, 254739, 258258
50, 950, 11, 253906, 257288
50, 960, 11, 252517, 256622
50, 970, 11, 250514, 253819
50, 980, 11, 248390, 250204
50, 990, 11, 247439, 249207
50, 1000, 11, 245635, 248068
50, 1010, 11, 244942, 247194
50, 1020, 11, 243629, 245227
50, 1030, 11, 242810, 245875
50, 1040, 11, 241139, 243645
50, 1050, 11, 240279, 243019
50, 1060, 11, 237833, 242064
50, 1070, 11, 236939, 239927
50, 1080, 11, 235146, 237358
50, 1090, 11, 234094, 237328
50, 1100, 11, 233364, 235062
50, 1110, 11, 233332, 235622
50, 1120, 11, 232388, 234329
50, 1130, 11, 231752, 234760
50, 1140, 11, 230354, 234155
50, 1150, 11, 228920, 233720
