Population Size, Generation Count, Repetition, Best Fitness, Median Fitness
20, 0, 13, 744383, 771411
20, 10, 13, 730293, 735975
20, 20, 13, 709661, 713186
20, 30, 13, 693733, 699495
20, 40, 13, 685178, 687859
20, 50, 13, 674097, 677618
20, 60, 13, 657597, 666124
20, 70, 13, 648632, 650814
20, 80, 13, 637840, 643095
20, 90, 13, 623620, 627410
20, 100, 13, 601094, 604266
20, 110, 13, 590924, 594610
20, 120, 13, 582392, 586263
20, 130, 13, 572060, 574128
20, 140, 13, 565317, 567702
20, 150, 13, 551881, 561255
20, 160, 13, 545617, 547643
20, 170, 13, 533826, 539911
20, 180, 13, 523202, 526378
20, 190, 13, 514732, 519070
20, 200, 13, 507184, 510506
20, 210, 13, 500454, 506032
20, 220, 13, 493095, 496494
20, 230, 13, 487536, 490716
20, 240, 13, 483741, 485719
20, 250, 13, 476006, 479991
20, 260, 13, 470058, 474886
20, 270, 13, 464416, 466279
20, 280, 13, 458396, 462689
20, 290, 13, 451945, 455901
20, 300, 13, 448980, 450970
20, 310, 13, 446713, 449285
20, 320, 13, 444012, 446517
20, 330, 13, 438184, 442813
20, 340, 13, 433296, 435986
20, 350, 13, 430002, 431478
20, 360, 13, 424841, 426878
20, 370, 13, 420837, 424470
20, 380, 13, 417797, 421006
20, 390, 13, 415770, 417611
20, 400, 13, 409529, 413285
20, 410, 13, 407454, 409030
20, 420, 13, 405834, 408538
20, 430, 13, 403387, 407391
20, 440, 13, 401882, 404614
20, 450, 13, 399081, 401761
20, 460, 13, 396063, 398458
20, 470, 13, 392425, 396912
20, 480, 13, 389421, 391871
20, 490, 13, 384498, 388452
20, 500, 13, 382142, 384324
20, 510, 13, 379468, 382074
20, 520, 13, 377701, 379438
20, 530, 13, 375748, 378223
20, 540, 13, 374048, 376791
20, 550, 13, 370943, 372499
20, 560, 13, 369223, 371798
20, 570, 13, 366922, 368860
20, 580, 13, 361040, 363356
20, 590, 13, 358734, 362003
20, 600, 13, 354572, 357945
20, 610, 13, 351202, 352994
20, 620, 13, 348899, 350630
20, 630, 13, 347212, 349367
20, 640, 13, 344389, 348343
20, 650, 13, 342228, 344995
20, 660, 13, 341221, 347873
20, 670, 13, 339691, 341221
20, 680, 13, 336091, 340666
20, 690, 13, 334836, 338495
20, 700, 13, 333411, 337686
20, 710, 13, 332037, 335368
20, 720, 13, 329736, 334720
20, 730, 13, 328539, 331160
20, 740, 13, 325892, 331220
20, 750, 13, 323808, 327078
20, 760, 13, 322027, 323119
20, 770, 13, 321381, 322746
20, 780, 13, 320392, 322565
20, 790, 13, 319474, 319533
20, 800, 13, 317663, 319459
20, 810, 13, 316010, 319648
20, 820, 13, 315031, 317999
20, 830, 13, 313756, 315340
20, 840, 13, 313216, 314970
20, 850, 13, 311614, 314490
20, 860, 13, 309577, 311020
20, 870, 13, 308170, 308754
20, 880, 13, 306988, 308337
20, 890, 13, 306211, 307960
20, 900, 13, 304518, 309902
20, 910, 13, 303574, 304134
20, 920, 13, 303476, 308163
20, 930, 13, 302003, 304058
20, 940, 13, 300750, 302909
20, 950, 13, 298859, 301007
20, 960, 13, 298667, 302404
20, 970, 13, 297515, 303188
20, 980, 13, 294630, 297364
20, 990, 13, 293838, 297158
20, 1000, 13, 293003, 294243
20, 1010, 13, 292468, 293767
20, 1020, 13, 291999, 295990
20, 1030, 13, 290350, 294067
20, 1040, 13, 285257, 287699
20, 1050, 13, 284692, 287975
20, 1060, 13, 283665, 288205
