Population Size, Generation Count, Repetition, Best Fitness, Median Fitness
50, 0, 25, 748385, 772220
50, 10, 25, 711805, 720503
50, 20, 25, 683972, 691146
50, 30, 25, 667512, 675469
50, 40, 25, 652915, 659202
50, 50, 25, 638507, 645055
50, 60, 25, 620802, 629348
50, 70, 25, 605205, 617551
50, 80, 25, 586013, 596782
50, 90, 25, 569233, 577884
50, 100, 25, 563336, 566381
50, 110, 25, 546784, 553063
50, 120, 25, 535702, 541908
50, 130, 25, 526777, 531128
50, 140, 25, 520741, 524177
50, 150, 25, 511550, 516547
50, 160, 25, 503246, 507525
50, 170, 25, 489682, 498416
50, 180, 25, 481245, 488266
50, 190, 25, 474939, 480341
50, 200, 25, 470827, 474891
50, 210, 25, 464111, 467730
50, 220, 25, 457075, 462720
50, 230, 25, 448997, 454025
50, 240, 25, 442883, 445739
50, 250, 25, 438577, 442915
50, 260, 25, 436503, 438924
50, 270, 25, 431435, 435329
50, 280, 25, 425299, 429612
50, 290, 25, 419267, 424673
50, 300, 25, 414456, 417351
50, 310, 25, 409549, 413443
50, 320, 25, 403070, 408388
50, 330, 25, 400531, 404636
50, 340, 25, 396342, 399147
50, 350, 25, 391531, 396342
50, 360, 25, 389079, 391395
50, 370, 25, 386788, 389772
50, 380, 25, 383759, 387078
50, 390, 25, 381041, 382854
50, 400, 25, 378413, 381997
50, 410, 25, 373407, 378732
50, 420, 25, 370495, 374083
50, 430, 25, 367981, 371280
50, 440, 25, 362998, 367215
50, 450, 25, 358782, 363149
50, 460, 25, 357319, 358984
50, 470, 25, 351707, 356019
50, 480, 25, 347271, 350198
50, 490, 25, 344191, 346890
50, 500, 25, 342824, 344585
50, 510, 25, 340721, 342636
50, 520, 25, 336583, 340397
50, 530, 25, 334495, 338042
50, 540, 25, 331789, 335600
50, 550, 25, 326813, 331970
50, 560, 25, 323925, 327349
50, 570, 25, 321765, 323766
50, 580, 25, 319027, 321114
50, 590, 25, 315159, 318730
50, 600, 25, 310236, 314887
50, 610, 25, 308531, 311385
50, 620, 25, 305710, 309627
50, 630, 25, 303312, 307589
50, 640, 25, 301813, 303337
50, 650, 25, 299381, 302743
50, 660, 25, 297997, 301568
50, 670, 25, 295387, 300063
50, 680, 25, 292888, 296700
50, 690, 25, 288451, 292590
50, 700, 25, 286854, 288464
50, 710, 25, 285234, 287765
50, 720, 25, 283479, 285578
50, 730, 25, 281450, 285757
50, 740, 25, 280671, 283177
50, 750, 25, 278656, 280671
50, 760, 25, 277275, 280891
50, 770, 25, 275817, 279648
50, 780, 25, 273806, 276380
50, 790, 25, 271850, 273608
50, 800, 25, 270151, 272832
50, 810, 25, 267316, 270634
50, 820, 25, 266601, 271227
50, 830, 25, 264854, 266664
50, 840, 25, 264280, 267435
