Population Size, Generation Count, Repetition, Best Fitness, Median Fitness
20, 0, 16, 732122, 769015
20, 10, 16, 714413, 717692
20, 20, 16, 694512, 701224
20, 30, 16, 678443, 683329
20, 40, 16, 666578, 670897
20, 50, 16, 654887, 659028
20, 60, 16, 644296, 646133
20, 70, 16, 633800, 637118
20, 80, 16, 626538, 627980
20, 90, 16, 609339, 614843
20, 100, 16, 599165, 601763
20, 110, 16, 589143, 594227
20, 120, 16, 580523, 581792
20, 130, 16, 572854, 578373
20, 140, 16, 562951, 566782
20, 150, 16, 553862, 556727
20, 160, 16, 544243, 547799
20, 170, 16, 540412, 543426
20, 180, 16, 532557, 538100
20, 190, 16, 525258, 527340
20, 200, 16, 517903, 523270
20, 210, 16, 511418, 514607
20, 220, 16, 505099, 510417
20, 230, 16, 501111, 501898
20, 240, 16, 494450, 498869
20, 250, 16, 488275, 491255
20, 260, 16, 482829, 485735
20, 270, 16, 480582, 481712
20, 280, 16, 474748, 478618
20, 290, 16, 468443, 470246
20, 300, 16, 462297, 467226
20, 310, 16, 454832, 456350
20, 320, 16, 449703, 452825
20, 330, 16, 443967, 449957
20, 340, 16, 438167, 441292
20, 350, 16, 434709, 436610
20, 360, 16, 433254, 436982
20, 370, 16, 428922, 431359
20, 380, 16, 426543, 428403
20, 390, 16, 420329, 423244
20, 400, 16, 416274, 419115
20, 410, 16, 410898, 414732
20, 420, 16, 408629, 412243
20, 430, 16, 407092, 408303
20, 440, 16, 404205, 406377
20, 450, 16, 402534, 404966
20, 460, 16, 400472, 403876
20, 470, 16, 395364, 397638
20, 480, 16, 392764, 397229
20, 490, 16, 391056, 393956
20, 500, 16, 388890, 392384
20, 510, 16, 387721, 388658
20, 520, 16, 383191, 384532
20, 530, 16, 382386, 384422
20, 540, 16, 378199, 380531
20, 550, 16, 375951, 381375
20, 560, 16, 373899, 377410
20, 570, 16, 370769, 371570
20, 580, 16, 367941, 372755
20, 590, 16, 364719, 369934
20, 600, 16, 362044, 363531
20, 610, 16, 361473, 363284
20, 620, 16, 358429, 362496
20, 630, 16, 357244, 359579
20, 640, 16, 352109, 353027
20, 650, 16, 351457, 353798
20, 660, 16, 349915, 353815
20, 670, 16, 348098, 351005
20, 680, 16, 345307, 347688
20, 690, 16, 343746, 347931
20, 700, 16, 342999, 344218
20, 710, 16, 340582, 345342
20, 720, 16, 339833, 342640
20, 730, 16, 337395, 341907
20, 740, 16, 336281, 338408
20, 750, 16, 331949, 334755
20, 760, 16, 329233, 333922
20, 770, 16, 325749, 327469
20, 780, 16, 322707, 326113
20, 790, 16, 322509, 323719
20, 800, 16, 321480, 322785
20, 810, 16, 321244, 322374
20, 820, 16, 318650, 321796
20, 830, 16, 317562, 318876
20, 840, 16, 315909, 318566
20, 850, 16, 314900, 315909
20, 860, 16, 313946, 317350
20, 870, 16, 313247, 315754
20, 880, 16, 311337, 315038
20, 890, 16, 310027, 312084
20, 900, 16, 308011, 310902
20, 910, 16, 307679, 311607
20, 920, 16, 306315, 311160
20, 930, 16, 304758, 309600
20, 940, 16, 303889, 306377
20, 950, 16, 301998, 302833
20, 960, 16, 298317, 300208
20, 970, 16, 294480, 299704
20, 980, 16, 293360, 294394
20, 990, 16, 290832, 294129
20, 1000, 16, 290246, 293114
20, 1010, 16, 289696, 291242
20, 1020, 16, 287610, 290593
20, 1030, 16, 287234, 290036
20, 1040, 16, 287234, 289814
20, 1050, 16, 285690, 288206
20, 1060, 16, 284489, 286330
20, 1070, 16, 283319, 288054
20, 1080, 16, 283180, 285354
20, 1090, 16, 280744, 284270
20, 1100, 16, 279283, 280502
20, 1110, 16, 276362, 280598
20, 1120, 16, 274523, 277108
20, 1130, 16, 274114, 276205
20, 1140, 16, 272072, 278028
20, 1150, 16, 272072, 272104
20, 1160, 16, 271471, 272622
20, 1170, 16, 270944, 272373
20, 1180, 16, 270251, 273268
20, 1190, 16, 269332, 271183
20, 1200, 16, 266522, 270802
20, 1210, 16, 265499, 267444
20, 1220, 16, 265210, 267163
20, 1230, 16, 262524, 264796
20, 1240, 16, 262371, 264205
20, 1250, 16, 261783, 264269
20, 1260, 16, 260493, 265270
20, 1270, 16, 259464, 260904
20, 1280, 16, 258405, 261318
20, 1290, 16, 258264, 260169
20, 1300, 16, 255942, 257203
20, 1310, 16, 255937, 255942
20, 1320, 16, 255937, 257406
20, 1330, 16, 254776, 256424
20, 1340, 16, 254317, 257692
20, 1350, 16, 253148, 255828
20, 1360, 16, 252379, 253635
20, 1370, 16, 251385, 253486
20, 1380, 16, 250306, 251908
20, 1390, 16, 248475, 250812
20, 1400, 16, 245476, 250214
20, 1410, 16, 244655, 246862
20, 1420, 16, 243763, 246266
20, 1430, 16, 243303, 243447
20, 1440, 16, 241707, 242202
20, 1450, 16, 240292, 242405
20, 1460, 16, 239384, 241201
20, 1470, 16, 239292, 241482
20, 1480, 16, 237563, 240681
20, 1490, 16, 236928, 240757
20, 1500, 16, 236511, 239323
20, 1510, 16, 236190, 240812
20, 1520, 16, 234735, 235877
20, 1530, 16, 234260, 239240
20, 1540, 16, 232282, 235951
20, 1550, 16, 232178, 234400
20, 1560, 16, 232178, 234006
20, 1570, 16, 232159, 233529
20, 1580, 16, 231422, 232321
20, 1590, 16, 231328, 234201
20, 1600, 16, 230759, 235486
20, 1610, 16, 229649, 231512
20, 1620, 16, 229625, 230107
20, 1630, 16, 228546, 229786
20, 1640, 16, 226966, 228926
20, 1650, 16, 226369, 229266
20, 1660, 16, 225583, 227263
20, 1670, 16, 224898, 227670
20, 1680, 16, 224422, 227632
20, 1690, 16, 223495, 225902
20, 1700, 16, 222897, 224773
20, 1710, 16, 222797, 224127
20, 1720, 16, 220266, 222759
20, 1730, 16, 219877, 225056
20, 1740, 16, 218587, 220143
20, 1750, 16, 218390, 221569
20, 1760, 16, 217858, 219371
20, 1770, 16, 217742, 219536
20, 1780, 16, 217431, 222572
20, 1790, 16, 217216, 223220
20, 1800, 16, 216880, 218321
20, 1810, 16, 216238, 219580
20, 1820, 16, 215631, 216777
20, 1830, 16, 215449, 218844
20, 1840, 16, 215272, 216985
20, 1850, 16, 215065, 215272
20, 1860, 16, 214421, 219503
20, 1870, 16, 214192, 217189
20, 1880, 16, 213923, 216094
